tran_id	gene_id	transLen	counts	FPKM	Psi	Psi_low	Psi_high
ENSG00000163714.13.in	ENSG00000163714.13	214	2.731e-02	2.068e-02	0.005	0.000	0.039
ENSG00000163714.13.out	ENSG00000163714.13	149	3.973e+00	4.321e+00	0.995	0.961	1.000
ENSG00000055483.15.in	ENSG00000055483.15	524	0.000e+00	0.000e+00	0.187	0.000	0.823
ENSG00000055483.15.out	ENSG00000055483.15	430	0.000e+00	0.000e+00	0.813	0.177	1.000
ENSG00000119778.10.in	ENSG00000119778.10	433	6.767e-01	2.533e-01	0.115	0.000	0.598
ENSG00000119778.10.out	ENSG00000119778.10	245	3.323e+00	2.198e+00	0.885	0.412	1.000
ENSG00000204634.8.in	ENSG00000204634.8	344	0.000e+00	0.000e+00	0.449	0.006	0.955
ENSG00000204634.8.out	ENSG00000204634.8	186	0.000e+00	0.000e+00	0.551	0.047	0.995
ENSG00000100106.15.in	ENSG00000100106.15	4478	1.501e+01	5.434e-01	0.402	0.018	0.969
ENSG00000100106.15.out	ENSG00000100106.15	4363	2.199e+01	8.167e-01	0.598	0.034	0.982
ENSG00000111859.12.in	ENSG00000111859.12	686	0.000e+00	0.000e+00	0.090	0.001	0.544
ENSG00000111859.12.out	ENSG00000111859.12	610	0.000e+00	0.000e+00	0.910	0.467	0.999
ENSG00000145063.10.in	ENSG00000145063.10	638	0.000e+00	0.000e+00	0.154	0.001	0.764
ENSG00000145063.10.out	ENSG00000145063.10	546	0.000e+00	0.000e+00	0.846	0.247	0.999
ENSG00000075711.16.in	ENSG00000075711.16	270	0.000e+00	0.000e+00	0.854	0.229	0.999
ENSG00000075711.16.out	ENSG00000075711.16	216	0.000e+00	0.000e+00	0.146	0.001	0.773
ENSG00000135903.14.in	ENSG00000135903.14	493	0.000e+00	0.000e+00	0.754	0.085	0.997
ENSG00000135903.14.out	ENSG00000135903.14	246	0.000e+00	0.000e+00	0.246	0.003	0.917
ENSG00000153292.11.in	ENSG00000153292.11	375	0.000e+00	0.000e+00	0.730	0.082	0.998
ENSG00000153292.11.out	ENSG00000153292.11	223	0.000e+00	0.000e+00	0.270	0.002	0.920
ENSG00000164099.3.in	ENSG00000164099.3	483	0.000e+00	0.000e+00	0.829	0.165	0.999
ENSG00000164099.3.out	ENSG00000164099.3	360	0.000e+00	0.000e+00	0.171	0.001	0.837
ENSG00000243696.4.in	ENSG00000243696.4	998	0.000e+00	0.000e+00	0.064	0.000	0.417
ENSG00000243696.4.out	ENSG00000243696.4	927	0.000e+00	0.000e+00	0.936	0.583	1.000
ENSG00000005379.11.in	ENSG00000005379.11	1390	0.000e+00	0.000e+00	0.961	0.602	1.000
ENSG00000005379.11.out	ENSG00000005379.11	1328	0.000e+00	0.000e+00	0.039	0.000	0.410
ENSG00000137941.12.in	ENSG00000137941.12	789	3.514e-01	7.218e-02	0.005	0.000	0.030
ENSG00000137941.12.out	ENSG00000137941.12	376	3.365e+01	1.450e+01	0.995	0.971	1.000
ENSG00000187889.8.in	ENSG00000187889.8	201	0.000e+00	0.000e+00	0.978	0.810	1.000
ENSG00000187889.8.out	ENSG00000187889.8	140	0.000e+00	0.000e+00	0.022	0.000	0.197
ENSG00000118513.14.in	ENSG00000118513.14	345	0.000e+00	0.000e+00	0.844	0.123	1.000
ENSG00000118513.14.out	ENSG00000118513.14	234	0.000e+00	0.000e+00	0.156	0.000	0.879
ENSG00000189308.6.in	ENSG00000189308.6	983	0.000e+00	0.000e+00	0.702	0.007	1.000
ENSG00000189308.6.out	ENSG00000189308.6	859	0.000e+00	0.000e+00	0.298	0.000	0.993
ENSG00000034152.14.in	ENSG00000034152.14	297	1.686e+01	9.199e+00	0.990	0.931	1.000
ENSG00000034152.14.out	ENSG00000034152.14	245	1.431e-01	9.467e-02	0.010	0.000	0.071
ENSG00000168827.10.in	ENSG00000168827.10	360	0.000e+00	0.000e+00	0.866	0.141	1.000
ENSG00000168827.10.out	ENSG00000168827.10	199	0.000e+00	0.000e+00	0.134	0.000	0.874
ENSG00000157326.14.in	ENSG00000157326.14	210	3.456e-01	2.667e-01	0.309	0.005	0.940
ENSG00000157326.14.out	ENSG00000157326.14	158	6.544e-01	6.713e-01	0.691	0.060	0.995
ENSG00000141127.10.in	ENSG00000141127.10	325	0.000e+00	0.000e+00	0.069	0.000	0.628
ENSG00000141127.10.out	ENSG00000141127.10	220	0.000e+00	0.000e+00	0.931	0.380	1.000
ENSG00000134333.9.in	ENSG00000134333.9	374	4.372e-01	1.895e-01	0.006	0.000	0.035
ENSG00000134333.9.out	ENSG00000134333.9	224	4.056e+01	2.935e+01	0.994	0.966	1.000
ENSG00000157224.11.in	ENSG00000157224.11	214	0.000e+00	0.000e+00	0.345	0.001	0.977
ENSG00000157224.11.out	ENSG00000157224.11	151	0.000e+00	0.000e+00	0.655	0.024	0.999
ENSG00000144827.4.in	ENSG00000144827.4	444	0.000e+00	0.000e+00	0.965	0.785	1.000
ENSG00000144827.4.out	ENSG00000144827.4	332	0.000e+00	0.000e+00	0.035	0.000	0.228
ENSG00000173226.12.in	ENSG00000173226.12	363	2.367e+01	1.057e+01	0.981	0.910	1.000
ENSG00000173226.12.out	ENSG00000173226.12	253	3.267e-01	2.093e-01	0.019	0.000	0.091
ENSG00000173264.9.in	ENSG00000173264.9	405	0.000e+00	0.000e+00	0.621	0.034	0.998
ENSG00000173264.9.out	ENSG00000173264.9	179	0.000e+00	0.000e+00	0.379	0.002	0.966
ENSG00000136161.8.in	ENSG00000136161.8	351	0.000e+00	0.000e+00	0.505	0.009	0.994
ENSG00000136161.8.out	ENSG00000136161.8	255	0.000e+00	0.000e+00	0.495	0.007	0.992
ENSG00000157168.14.in	ENSG00000157168.14	303	0.000e+00	0.000e+00	0.597	0.029	0.997
ENSG00000157168.14.out	ENSG00000157168.14	252	0.000e+00	0.000e+00	0.403	0.003	0.971
ENSG00000188655.6.in	ENSG00000188655.6	1078	0.000e+00	0.000e+00	0.118	0.000	0.560
ENSG00000188655.6.out	ENSG00000188655.6	1026	0.000e+00	0.000e+00	0.882	0.444	1.000
ENSG00000168288.8.in	ENSG00000168288.8	320	4.155e-01	2.104e-01	0.004	0.000	0.017
ENSG00000168288.8.out	ENSG00000168288.8	218	6.658e+01	4.950e+01	0.996	0.983	1.000
ENSG00000234828.3.in	ENSG00000234828.3	515	0.000e+00	0.000e+00	0.072	0.000	0.595
ENSG00000234828.3.out	ENSG00000234828.3	297	0.000e+00	0.000e+00	0.928	0.468	1.000
ENSG00000071626.12.in	ENSG00000071626.12	286	0.000e+00	0.000e+00	0.948	0.528	1.000
ENSG00000071626.12.out	ENSG00000071626.12	203	0.000e+00	0.000e+00	0.052	0.000	0.472
ENSG00000114956.15.in	ENSG00000114956.15	364	1.979e+01	8.813e+00	0.598	0.411	0.756
ENSG00000114956.15.out	ENSG00000114956.15	248	9.206e+00	6.016e+00	0.402	0.245	0.589
ENSG00000188958.5.in	ENSG00000188958.5	451	0.000e+00	0.000e+00	0.593	0.013	0.994
ENSG00000188958.5.out	ENSG00000188958.5	284	0.000e+00	0.000e+00	0.407	0.007	0.987
ENSG00000136738.10.in	ENSG00000136738.10	265	2.893e-01	1.770e-01	0.023	0.000	0.091
ENSG00000136738.10.out	ENSG00000136738.10	161	7.711e+00	7.762e+00	0.977	0.910	1.000
ENSG00000145293.10.in	ENSG00000145293.10	438	1.576e+01	5.832e+00	0.877	0.618	0.988
ENSG00000145293.10.out	ENSG00000145293.10	235	1.239e+00	8.545e-01	0.123	0.012	0.382
ENSG00000115355.11.in	ENSG00000115355.11	488	1.361e+01	4.520e+00	0.783	0.399	0.992
ENSG00000115355.11.out	ENSG00000115355.11	287	2.389e+00	1.349e+00	0.217	0.008	0.601
ENSG00000197343.6.in	ENSG00000197343.6	354	0.000e+00	0.000e+00	0.609	0.005	1.000
ENSG00000197343.6.out	ENSG00000197343.6	268	0.000e+00	0.000e+00	0.391	0.000	0.995
ENSG00000243008.2.in	ENSG00000243008.2	515	0.000e+00	0.000e+00	0.368	0.000	0.998
ENSG00000243008.2.out	ENSG00000243008.2	182	0.000e+00	0.000e+00	0.632	0.002	1.000
ENSG00000174501.10.in	ENSG00000174501.10	165	0.000e+00	0.000e+00	0.387	0.001	0.977
ENSG00000174501.10.out	ENSG00000174501.10	102	0.000e+00	0.000e+00	0.613	0.027	0.999
ENSG00000170364.8.in	ENSG00000170364.8	670	5.687e+00	1.376e+00	0.911	0.513	0.999
ENSG00000170364.8.out	ENSG00000170364.8	338	3.126e-01	1.499e-01	0.089	0.001	0.487
ENSG00000102595.14.in	ENSG00000102595.14	391	0.000e+00	0.000e+00	0.090	0.000	0.629
ENSG00000102595.14.out	ENSG00000102595.14	270	0.000e+00	0.000e+00	0.910	0.372	1.000
ENSG00000225241.3.in	ENSG00000225241.3	510	0.000e+00	0.000e+00	0.309	0.000	0.921
ENSG00000225241.3.out	ENSG00000225241.3	411	0.000e+00	0.000e+00	0.691	0.081	1.000
ENSG00000169398.15.in	ENSG00000169398.15	235	5.318e+00	3.667e+00	0.854	0.564	0.979
ENSG00000169398.15.out	ENSG00000169398.15	172	6.824e-01	6.430e-01	0.146	0.021	0.449
ENSG00000167325.10.in	ENSG00000167325.10	422	2.783e-01	1.069e-01	0.032	0.001	0.140
ENSG00000167325.10.out	ENSG00000167325.10	278	5.722e+00	3.336e+00	0.968	0.861	0.999
ENSG00000132142.15.in	ENSG00000132142.15	497	7.866e+00	2.565e+00	0.062	0.027	0.120
ENSG00000132142.15.out	ENSG00000132142.15	386	9.213e+01	3.868e+01	0.938	0.880	0.974
ENSG00000102081.9.in	ENSG00000102081.9	285	6.028e-01	3.428e-01	0.082	0.003	0.348
ENSG00000102081.9.out	ENSG00000102081.9	222	5.397e+00	3.940e+00	0.918	0.659	0.997
ENSG00000155093.13.in	ENSG00000155093.13	550	0.000e+00	0.000e+00	0.240	0.004	0.880
ENSG00000155093.13.out	ENSG00000155093.13	463	0.000e+00	0.000e+00	0.760	0.123	0.996
ENSG00000111641.6.in	ENSG00000111641.6	1123	4.638e-01	6.693e-02	0.023	0.000	0.151
ENSG00000111641.6.out	ENSG00000111641.6	1001	1.754e+01	2.839e+00	0.977	0.856	1.000
ENSG00000130818.6.in	ENSG00000130818.6	1794	1.320e+00	1.193e-01	0.216	0.002	0.934
ENSG00000130818.6.out	ENSG00000130818.6	1711	4.680e+00	4.433e-01	0.784	0.074	0.999
ENSG00000127124.9.in	ENSG00000127124.9	409	0.000e+00	0.000e+00	0.891	0.309	1.000
ENSG00000127124.9.out	ENSG00000127124.9	233	0.000e+00	0.000e+00	0.109	0.000	0.691
ENSG00000165533.14.in	ENSG00000165533.14	446	1.862e-01	6.767e-02	0.033	0.000	0.211
ENSG00000165533.14.out	ENSG00000165533.14	287	3.814e+00	2.154e+00	0.967	0.789	1.000
ENSG00000104205.8.in	ENSG00000104205.8	742	0.000e+00	0.000e+00	0.070	0.000	0.589
ENSG00000104205.8.out	ENSG00000104205.8	633	0.000e+00	0.000e+00	0.930	0.411	1.000
ENSG00000078124.7.in	ENSG00000078124.7	217	0.000e+00	0.000e+00	0.938	0.452	1.000
ENSG00000078124.7.out	ENSG00000078124.7	164	0.000e+00	0.000e+00	0.062	0.000	0.548
ENSG00000139173.5.in	ENSG00000139173.5	538	0.000e+00	0.000e+00	0.942	0.526	1.000
ENSG00000139173.5.out	ENSG00000139173.5	405	0.000e+00	0.000e+00	0.058	0.000	0.474
ENSG00000109686.12.in	ENSG00000109686.12	1247	6.792e-01	8.827e-02	0.665	0.046	0.990
ENSG00000109686.12.out	ENSG00000109686.12	1139	3.208e-01	4.565e-02	0.335	0.011	0.954
ENSG00000114487.5.in	ENSG00000114487.5	448	0.000e+00	0.000e+00	0.549	0.009	0.994
ENSG00000114487.5.out	ENSG00000114487.5	385	0.000e+00	0.000e+00	0.451	0.006	0.998
ENSG00000143398.15.in	ENSG00000143398.15	261	9.047e-01	5.618e-01	0.849	0.342	1.000
ENSG00000143398.15.out	ENSG00000143398.15	131	9.527e-02	1.179e-01	0.151	0.000	0.662
ENSG00000146021.10.in	ENSG00000146021.10	429	0.000e+00	0.000e+00	0.877	0.361	1.000
ENSG00000146021.10.out	ENSG00000146021.10	327	0.000e+00	0.000e+00	0.123	0.000	0.639
ENSG00000088808.12.in	ENSG00000088808.12	294	2.126e-01	1.172e-01	0.161	0.002	0.718
ENSG00000088808.12.out	ENSG00000088808.12	179	7.874e-01	7.129e-01	0.839	0.307	0.998
ENSG00000197312.7.in	ENSG00000197312.7	384	3.092e+01	1.305e+01	0.951	0.871	0.994
ENSG00000197312.7.out	ENSG00000197312.7	256	1.078e+00	6.824e-01	0.049	0.006	0.129
ENSG00000136114.11.in	ENSG00000136114.11	2742	0.000e+00	0.000e+00	0.315	0.001	0.962
ENSG00000136114.11.out	ENSG00000136114.11	2583	0.000e+00	0.000e+00	0.685	0.038	0.999
ENSG00000198959.7.in	ENSG00000198959.7	542	0.000e+00	0.000e+00	0.854	0.190	0.999
ENSG00000198959.7.out	ENSG00000198959.7	299	0.000e+00	0.000e+00	0.146	0.001	0.810
ENSG00000121413.8.in	ENSG00000121413.8	812	8.092e-01	1.615e-01	0.187	0.001	0.903
ENSG00000121413.8.out	ENSG00000121413.8	693	3.191e+00	7.462e-01	0.813	0.127	0.999
ENSG00000187902.7.in	ENSG00000187902.7	355	0.000e+00	0.000e+00	0.821	0.254	0.999
ENSG00000187902.7.out	ENSG00000187902.7	305	0.000e+00	0.000e+00	0.179	0.001	0.746
ENSG00000151490.9.in	ENSG00000151490.9	189	0.000e+00	0.000e+00	0.670	0.046	0.999
ENSG00000151490.9.out	ENSG00000151490.9	105	0.000e+00	0.000e+00	0.330	0.001	0.954
ENSG00000204149.5.in	ENSG00000204149.5	759	0.000e+00	0.000e+00	0.328	0.003	0.970
ENSG00000204149.5.out	ENSG00000204149.5	690	0.000e+00	0.000e+00	0.672	0.030	0.997
ENSG00000186187.7.in	ENSG00000186187.7	355	0.000e+00	0.000e+00	0.083	0.000	0.444
ENSG00000186187.7.out	ENSG00000186187.7	202	0.000e+00	0.000e+00	0.917	0.558	1.000
ENSG00000165914.10.in	ENSG00000165914.10	267	7.159e-02	4.346e-02	0.028	0.000	0.188
ENSG00000165914.10.out	ENSG00000165914.10	201	1.928e+00	1.555e+00	0.972	0.825	1.000
ENSG00000147854.12.in	ENSG00000147854.12	311	2.885e-01	1.503e-01	0.020	0.000	0.089
ENSG00000147854.12.out	ENSG00000147854.12	212	9.712e+00	7.424e+00	0.980	0.912	1.000
ENSG00000183048.7.in	ENSG00000183048.7	621	1.308e-01	3.414e-02	0.044	0.000	0.267
ENSG00000183048.7.out	ENSG00000183048.7	376	1.869e+00	8.057e-01	0.956	0.734	1.000
ENSG00000219545.5.in	ENSG00000219545.5	417	0.000e+00	0.000e+00	0.216	0.001	0.881
ENSG00000219545.5.out	ENSG00000219545.5	215	0.000e+00	0.000e+00	0.784	0.119	0.999
ENSG00000166157.12.in	ENSG00000166157.12	165	0.000e+00	0.000e+00	0.711	0.036	0.998
ENSG00000166157.12.out	ENSG00000166157.12	105	0.000e+00	0.000e+00	0.289	0.002	0.964
ENSG00000158062.16.in	ENSG00000158062.16	248	0.000e+00	0.000e+00	0.817	0.110	0.999
ENSG00000158062.16.out	ENSG00000158062.16	142	0.000e+00	0.000e+00	0.183	0.001	0.898
ENSG00000123600.14.in	ENSG00000123600.14	371	8.847e+00	3.865e+00	0.972	0.874	1.000
ENSG00000123600.14.out	ENSG00000123600.14	216	1.527e-01	1.145e-01	0.028	0.000	0.126
ENSG00000187391.13.in	ENSG00000187391.13	358	0.000e+00	0.000e+00	0.636	0.016	0.997
ENSG00000187391.13.out	ENSG00000187391.13	134	0.000e+00	0.000e+00	0.364	0.003	0.985
ENSG00000138443.11.in	ENSG00000138443.11	370	3.057e+01	1.339e+01	0.978	0.898	1.000
ENSG00000138443.11.out	ENSG00000138443.11	223	4.279e-01	3.110e-01	0.022	0.000	0.102
ENSG00000101464.6.in	ENSG00000101464.6	711	5.513e-01	1.257e-01	0.005	0.000	0.028
ENSG00000101464.6.out	ENSG00000101464.6	581	9.345e+01	2.607e+01	0.995	0.972	1.000
ENSG00000163913.7.in	ENSG00000163913.7	258	1.130e-01	7.098e-02	0.084	0.000	0.598
ENSG00000163913.7.out	ENSG00000163913.7	164	8.870e-01	8.766e-01	0.916	0.402	1.000
ENSG00000138759.13.in	ENSG00000138759.13	286	0.000e+00	0.000e+00	0.851	0.126	1.000
ENSG00000138759.13.out	ENSG00000138759.13	148	0.000e+00	0.000e+00	0.149	0.000	0.874
ENSG00000186439.8.in	ENSG00000186439.8	321	0.000e+00	0.000e+00	0.890	0.249	1.000
ENSG00000186439.8.out	ENSG00000186439.8	261	0.000e+00	0.000e+00	0.110	0.000	0.751
ENSG00000100151.11.in	ENSG00000100151.11	339	5.934e+00	2.837e+00	0.984	0.866	1.000
ENSG00000100151.11.out	ENSG00000100151.11	227	6.564e-02	4.686e-02	0.016	0.000	0.149
ENSG00000010404.13.in	ENSG00000010404.13	370	1.439e+00	6.305e-01	0.051	0.004	0.177
ENSG00000010404.13.out	ENSG00000010404.13	267	1.956e+01	1.187e+01	0.949	0.825	0.996
ENSG00000203780.6.in	ENSG00000203780.6	379	0.000e+00	0.000e+00	0.191	0.000	0.817
ENSG00000203780.6.out	ENSG00000203780.6	310	0.000e+00	0.000e+00	0.809	0.201	1.000
ENSG00000151148.9.in	ENSG00000151148.9	651	1.741e+01	4.334e+00	0.904	0.584	0.999
