tran_id	gene_id	transLen	counts	FPKM	Psi	Psi_low	Psi_high
ENSG00000145063.10.out	ENSG00000145063.10	546	0.000e+00	0.000e+00	0.951	0.537	1.000
ENSG00000075711.16.in	ENSG00000075711.16	270	2.609e+01	1.558e+01	0.639	0.474	0.803
ENSG00000075711.16.out	ENSG00000075711.16	216	1.191e+01	8.885e+00	0.361	0.197	0.526
ENSG00000135903.14.in	ENSG00000135903.14	493	0.000e+00	0.000e+00	0.687	0.080	0.997
ENSG00000135903.14.out	ENSG00000135903.14	246	0.000e+00	0.000e+00	0.313	0.003	0.922
ENSG00000153292.11.in	ENSG00000153292.11	375	0.000e+00	0.000e+00	0.489	0.010	0.994
ENSG00000153292.11.out	ENSG00000153292.11	223	0.000e+00	0.000e+00	0.511	0.007	0.990
ENSG00000164099.3.in	ENSG00000164099.3	483	0.000e+00	0.000e+00	0.788	0.058	1.000
ENSG00000164099.3.out	ENSG00000164099.3	360	0.000e+00	0.000e+00	0.212	0.001	0.942
ENSG00000243696.4.in	ENSG00000243696.4	998	0.000e+00	0.000e+00	0.071	0.000	0.602
ENSG00000243696.4.out	ENSG00000243696.4	927	0.000e+00	0.000e+00	0.929	0.398	1.000
ENSG00000005379.11.in	ENSG00000005379.11	1390	2.412e+01	2.797e+00	0.963	0.657	1.000
ENSG00000005379.11.out	ENSG00000005379.11	1328	8.837e-01	1.073e-01	0.037	0.000	0.381
ENSG00000137941.12.in	ENSG00000137941.12	789	0.000e+00	0.000e+00	0.096	0.000	0.754
ENSG00000137941.12.out	ENSG00000137941.12	376	0.000e+00	0.000e+00	0.904	0.246	1.000
ENSG00000187889.8.in	ENSG00000187889.8	201	0.000e+00	0.000e+00	0.822	0.036	1.000
ENSG00000187889.8.out	ENSG00000187889.8	140	0.000e+00	0.000e+00	0.178	0.000	0.977
ENSG00000118513.14.in	ENSG00000118513.14	345	0.000e+00	0.000e+00	0.724	0.007	0.999
ENSG00000118513.14.out	ENSG00000118513.14	234	0.000e+00	0.000e+00	0.276	0.001	0.993
ENSG00000189308.6.in	ENSG00000189308.6	983	0.000e+00	0.000e+00	0.685	0.003	0.998
ENSG00000189308.6.out	ENSG00000189308.6	859	0.000e+00	0.000e+00	0.315	0.002	0.997
ENSG00000034152.14.in	ENSG00000034152.14	297	1.682e+01	9.131e+00	0.988	0.927	1.000
ENSG00000034152.14.out	ENSG00000034152.14	245	1.755e-01	1.154e-01	0.012	0.000	0.073
ENSG00000168827.10.in	ENSG00000168827.10	360	2.361e+01	1.057e+01	0.972	0.797	1.000
ENSG00000168827.10.out	ENSG00000168827.10	199	3.897e-01	3.157e-01	0.028	0.000	0.203
ENSG00000157326.14.in	ENSG00000157326.14	210	4.878e-01	3.744e-01	0.042	0.000	0.179
ENSG00000157326.14.out	ENSG00000157326.14	158	8.512e+00	8.684e+00	0.958	0.821	1.000
ENSG00000141127.10.in	ENSG00000141127.10	325	3.002e-01	1.489e-01	0.036	0.000	0.197
ENSG00000141127.10.out	ENSG00000141127.10	220	5.700e+00	4.176e+00	0.964	0.808	1.000
ENSG00000134333.9.in	ENSG00000134333.9	374	3.836e-01	1.653e-01	0.005	0.000	0.033
ENSG00000134333.9.out	ENSG00000134333.9	224	4.362e+01	3.139e+01	0.995	0.967	1.000
ENSG00000157224.11.in	ENSG00000157224.11	214	0.000e+00	0.000e+00	0.217	0.000	0.909
ENSG00000157224.11.out	ENSG00000157224.11	151	0.000e+00	0.000e+00	0.783	0.118	1.000
ENSG00000144827.4.in	ENSG00000144827.4	444	0.000e+00	0.000e+00	0.952	0.401	1.000
ENSG00000144827.4.out	ENSG00000144827.4	332	0.000e+00	0.000e+00	0.048	0.000	0.611
ENSG00000173226.12.in	ENSG00000173226.12	363	2.185e+01	9.704e+00	0.991	0.949	1.000
ENSG00000173226.12.out	ENSG00000173226.12	253	1.462e-01	9.312e-02	0.009	0.000	0.058
ENSG00000173264.9.in	ENSG00000173264.9	405	0.000e+00	0.000e+00	0.657	0.027	0.999
ENSG00000173264.9.out	ENSG00000173264.9	179	0.000e+00	0.000e+00	0.343	0.001	0.974
ENSG00000136161.8.in	ENSG00000136161.8	351	0.000e+00	0.000e+00	0.775	0.089	1.000
ENSG00000136161.8.out	ENSG00000136161.8	255	0.000e+00	0.000e+00	0.225	0.000	0.933
ENSG00000157168.14.in	ENSG00000157168.14	303	0.000e+00	0.000e+00	0.501	0.003	0.995
ENSG00000157168.14.out	ENSG00000157168.14	252	0.000e+00	0.000e+00	0.499	0.006	0.997
ENSG00000188655.6.in	ENSG00000188655.6	1078	0.000e+00	0.000e+00	0.139	0.000	0.859
ENSG00000188655.6.out	ENSG00000188655.6	1026	0.000e+00	0.000e+00	0.861	0.141	1.000
ENSG00000168288.8.in	ENSG00000168288.8	320	4.053e-01	2.041e-01	0.001	0.000	0.006
ENSG00000168288.8.out	ENSG00000168288.8	218	2.046e+02	1.513e+02	0.999	0.994	1.000
ENSG00000234828.3.in	ENSG00000234828.3	515	0.000e+00	0.000e+00	0.116	0.000	0.748
ENSG00000234828.3.out	ENSG00000234828.3	297	0.000e+00	0.000e+00	0.884	0.258	1.000
ENSG00000071626.12.in	ENSG00000071626.12	286	0.000e+00	0.000e+00	0.908	0.198	1.000
ENSG00000071626.12.out	ENSG00000071626.12	203	0.000e+00	0.000e+00	0.092	0.000	0.811
ENSG00000114956.15.in	ENSG00000114956.15	364	1.644e+00	7.280e-01	0.793	0.037	1.000
ENSG00000114956.15.out	ENSG00000114956.15	248	3.561e-01	2.314e-01	0.207	0.001	0.963
ENSG00000188958.5.in	ENSG00000188958.5	451	0.000e+00	0.000e+00	0.471	0.001	0.982
ENSG00000188958.5.out	ENSG00000188958.5	284	0.000e+00	0.000e+00	0.529	0.018	0.999
ENSG00000136738.10.in	ENSG00000136738.10	265	5.624e+00	3.421e+00	0.452	0.167	0.757
ENSG00000136738.10.out	ENSG00000136738.10	161	4.376e+00	4.382e+00	0.548	0.244	0.833
ENSG00000145293.10.in	ENSG00000145293.10	438	7.664e+01	2.821e+01	0.991	0.960	1.000
ENSG00000145293.10.out	ENSG00000145293.10	235	3.587e-01	2.460e-01	0.009	0.000	0.041
ENSG00000115355.11.in	ENSG00000115355.11	488	0.000e+00	0.000e+00	0.459	0.000	0.996
ENSG00000115355.11.out	ENSG00000115355.11	287	0.000e+00	0.000e+00	0.541	0.004	1.000
ENSG00000197343.6.in	ENSG00000197343.6	354	8.540e-01	3.889e-01	0.116	0.001	0.464
ENSG00000197343.6.out	ENSG00000197343.6	268	5.146e+00	3.095e+00	0.884	0.536	1.000
ENSG00000243008.2.in	ENSG00000243008.2	515	0.000e+00	0.000e+00	0.408	0.000	0.982
ENSG00000243008.2.out	ENSG00000243008.2	182	0.000e+00	0.000e+00	0.592	0.018	1.000
ENSG00000174501.10.in	ENSG00000174501.10	165	0.000e+00	0.000e+00	0.424	0.002	0.993
ENSG00000174501.10.out	ENSG00000174501.10	102	0.000e+00	0.000e+00	0.576	0.008	0.998
ENSG00000170364.8.in	ENSG00000170364.8	670	0.000e+00	0.000e+00	0.653	0.026	0.999
ENSG00000170364.8.out	ENSG00000170364.8	338	0.000e+00	0.000e+00	0.347	0.001	0.976
ENSG00000102595.14.in	ENSG00000102595.14	391	2.553e-01	1.052e-01	0.009	0.000	0.073
ENSG00000102595.14.out	ENSG00000102595.14	270	1.974e+01	1.179e+01	0.991	0.927	1.000
ENSG00000225241.3.in	ENSG00000225241.3	510	0.000e+00	0.000e+00	0.298	0.001	0.985
ENSG00000225241.3.out	ENSG00000225241.3	411	0.000e+00	0.000e+00	0.702	0.015	0.999
ENSG00000169398.15.in	ENSG00000169398.15	235	0.000e+00	0.000e+00	0.931	0.228	1.000
ENSG00000169398.15.out	ENSG00000169398.15	172	0.000e+00	0.000e+00	0.069	0.000	0.772
ENSG00000167325.10.in	ENSG00000167325.10	422	5.455e-01	2.084e-01	0.006	0.000	0.031
ENSG00000167325.10.out	ENSG00000167325.10	278	5.545e+01	3.215e+01	0.994	0.970	1.000
ENSG00000132142.15.in	ENSG00000132142.15	497	3.034e+01	9.841e+00	0.781	0.616	0.948
ENSG00000132142.15.out	ENSG00000132142.15	386	6.659e+00	2.781e+00	0.219	0.058	0.384
ENSG00000102081.9.in	ENSG00000102081.9	285	0.000e+00	0.000e+00	0.445	0.003	0.998
ENSG00000102081.9.out	ENSG00000102081.9	222	0.000e+00	0.000e+00	0.555	0.002	0.998
ENSG00000155093.13.in	ENSG00000155093.13	550	0.000e+00	0.000e+00	0.422	0.004	0.996
ENSG00000155093.13.out	ENSG00000155093.13	463	0.000e+00	0.000e+00	0.578	0.004	0.996
ENSG00000111641.6.in	ENSG00000111641.6	1123	4.779e-01	6.860e-02	0.007	0.000	0.062
ENSG00000111641.6.out	ENSG00000111641.6	1001	6.052e+01	9.746e+00	0.993	0.940	1.000
ENSG00000130818.6.in	ENSG00000130818.6	1794	3.071e+00	2.760e-01	0.099	0.004	0.391
ENSG00000130818.6.out	ENSG00000130818.6	1711	2.693e+01	2.537e+00	0.901	0.609	0.996
ENSG00000127124.9.in	ENSG00000127124.9	409	0.000e+00	0.000e+00	0.751	0.017	1.000
ENSG00000127124.9.out	ENSG00000127124.9	233	0.000e+00	0.000e+00	0.249	0.000	0.983
ENSG00000165533.14.in	ENSG00000165533.14	446	0.000e+00	0.000e+00	0.125	0.000	0.788
ENSG00000165533.14.out	ENSG00000165533.14	287	0.000e+00	0.000e+00	0.875	0.212	1.000
ENSG00000104205.8.in	ENSG00000104205.8	742	9.446e-02	2.052e-02	0.086	0.000	0.578
ENSG00000104205.8.out	ENSG00000104205.8	633	9.055e-01	2.306e-01	0.914	0.422	1.000
ENSG00000078124.7.in	ENSG00000078124.7	217	2.279e+01	1.693e+01	0.988	0.913	1.000
ENSG00000078124.7.out	ENSG00000078124.7	164	2.133e-01	2.097e-01	0.012	0.000	0.087
ENSG00000139173.5.in	ENSG00000139173.5	538	0.000e+00	0.000e+00	0.914	0.225	1.000
ENSG00000139173.5.out	ENSG00000139173.5	405	0.000e+00	0.000e+00	0.086	0.000	0.775
ENSG00000109686.12.in	ENSG00000109686.12	1247	1.853e+01	2.396e+00	0.413	0.072	0.888
ENSG00000109686.12.out	ENSG00000109686.12	1139	2.447e+01	3.463e+00	0.587	0.113	0.929
ENSG00000114487.5.in	ENSG00000114487.5	448	0.000e+00	0.000e+00	0.253	0.001	0.967
ENSG00000114487.5.out	ENSG00000114487.5	385	0.000e+00	0.000e+00	0.747	0.033	0.999
ENSG00000143398.15.in	ENSG00000143398.15	261	0.000e+00	0.000e+00	0.553	0.007	0.997
ENSG00000143398.15.out	ENSG00000143398.15	131	0.000e+00	0.000e+00	0.447	0.003	0.993
ENSG00000146021.10.in	ENSG00000146021.10	429	0.000e+00	0.000e+00	0.878	0.328	1.000
ENSG00000146021.10.out	ENSG00000146021.10	327	0.000e+00	0.000e+00	0.122	0.000	0.672
ENSG00000088808.12.in	ENSG00000088808.12	294	0.000e+00	0.000e+00	0.470	0.002	0.998
ENSG00000088808.12.out	ENSG00000088808.12	179	0.000e+00	0.000e+00	0.530	0.003	0.998
ENSG00000197312.7.in	ENSG00000197312.7	384	1.967e+01	8.256e+00	0.976	0.828	1.000
ENSG00000197312.7.out	ENSG00000197312.7	256	3.318e-01	2.089e-01	0.024	0.000	0.172
ENSG00000136114.11.in	ENSG00000136114.11	2742	1.007e+00	5.918e-02	0.497	0.004	0.998
ENSG00000136114.11.out	ENSG00000136114.11	2583	9.933e-01	6.199e-02	0.503	0.002	0.997
ENSG00000198959.7.in	ENSG00000198959.7	542	0.000e+00	0.000e+00	0.864	0.181	1.000
ENSG00000198959.7.out	ENSG00000198959.7	299	0.000e+00	0.000e+00	0.136	0.000	0.828
ENSG00000121413.8.in	ENSG00000121413.8	812	0.000e+00	0.000e+00	0.289	0.001	0.986
ENSG00000121413.8.out	ENSG00000121413.8	693	0.000e+00	0.000e+00	0.711	0.015	0.999
ENSG00000187902.7.in	ENSG00000187902.7	355	0.000e+00	0.000e+00	0.874	0.154	1.000
ENSG00000187902.7.out	ENSG00000187902.7	305	0.000e+00	0.000e+00	0.126	0.000	0.846
ENSG00000151490.9.in	ENSG00000151490.9	189	0.000e+00	0.000e+00	0.620	0.014	0.999
ENSG00000151490.9.out	ENSG00000151490.9	105	0.000e+00	0.000e+00	0.380	0.002	0.986
ENSG00000204149.5.in	ENSG00000204149.5	759	0.000e+00	0.000e+00	0.524	0.004	0.998
ENSG00000204149.5.out	ENSG00000204149.5	690	0.000e+00	0.000e+00	0.476	0.002	0.996
ENSG00000186187.7.in	ENSG00000186187.7	355	1.110e-01	5.039e-02	0.080	0.000	0.721
ENSG00000186187.7.out	ENSG00000186187.7	202	8.890e-01	7.094e-01	0.920	0.279	1.000
ENSG00000165914.10.in	ENSG00000165914.10	267	0.000e+00	0.000e+00	0.116	0.000	0.898
ENSG00000165914.10.out	ENSG00000165914.10	201	0.000e+00	0.000e+00	0.884	0.107	1.000
ENSG00000147854.12.in	ENSG00000147854.12	311	2.908e-01	1.507e-01	0.020	0.000	0.139
ENSG00000147854.12.out	ENSG00000147854.12	212	9.709e+00	7.382e+00	0.980	0.871	1.000
ENSG00000183048.7.in	ENSG00000183048.7	621	0.000e+00	0.000e+00	0.245	0.000	0.968
ENSG00000183048.7.out	ENSG00000183048.7	376	0.000e+00	0.000e+00	0.755	0.035	1.000
ENSG00000219545.5.in	ENSG00000219545.5	417	2.242e-01	8.667e-02	0.033	0.000	0.212
ENSG00000219545.5.out	ENSG00000219545.5	215	3.776e+00	2.831e+00	0.967	0.788	1.000
ENSG00000166157.12.in	ENSG00000166157.12	165	0.000e+00	0.000e+00	0.450	0.004	0.993
ENSG00000166157.12.out	ENSG00000166157.12	105	0.000e+00	0.000e+00	0.550	0.007	0.996
ENSG00000158062.16.in	ENSG00000158062.16	248	0.000e+00	0.000e+00	0.622	0.014	0.999
ENSG00000158062.16.out	ENSG00000158062.16	142	0.000e+00	0.000e+00	0.378	0.001	0.986
ENSG00000123600.14.in	ENSG00000123600.14	371	0.000e+00	0.000e+00	0.820	0.137	1.000
ENSG00000123600.14.out	ENSG00000123600.14	216	0.000e+00	0.000e+00	0.180	0.000	0.880
ENSG00000187391.13.in	ENSG00000187391.13	358	0.000e+00	0.000e+00	0.413	0.002	0.985
ENSG00000187391.13.out	ENSG00000187391.13	134	0.000e+00	0.000e+00	0.587	0.017	0.998
ENSG00000138443.11.in	ENSG00000138443.11	370	1.757e+01	7.655e+00	0.962	0.863	0.999
ENSG00000138443.11.out	ENSG00000138443.11	223	4.292e-01	3.103e-01	0.038	0.001	0.139
ENSG00000101464.6.in	ENSG00000101464.6	711	3.915e-01	8.876e-02	0.006	0.000	0.036
ENSG00000101464.6.out	ENSG00000101464.6	581	5.361e+01	1.487e+01	0.994	0.965	1.000
ENSG00000163913.7.in	ENSG00000163913.7	258	4.558e-02	2.848e-02	0.031	0.000	0.213
ENSG00000163913.7.out	ENSG00000163913.7	164	9.544e-01	9.381e-01	0.969	0.787	1.000
ENSG00000138759.13.in	ENSG00000138759.13	286	0.000e+00	0.000e+00	0.578	0.008	0.999
ENSG00000138759.13.out	ENSG00000138759.13	148	0.000e+00	0.000e+00	0.422	0.001	0.992
ENSG00000186439.8.in	ENSG00000186439.8	321	0.000e+00	0.000e+00	0.304	0.001	0.992
ENSG00000186439.8.out	ENSG00000186439.8	261	0.000e+00	0.000e+00	0.696	0.009	0.999
ENSG00000100151.11.in	ENSG00000100151.11	339	0.000e+00	0.000e+00	0.697	0.024	1.000
ENSG00000100151.11.out	ENSG00000100151.11	227	0.000e+00	0.000e+00	0.303	0.000	0.977
ENSG00000010404.13.in	ENSG00000010404.13	370	6.441e-02	2.806e-02	0.053	0.000	0.539
ENSG00000010404.13.out	ENSG00000010404.13	267	9.356e-01	5.648e-01	0.947	0.461	1.000
ENSG00000203780.6.in	ENSG00000203780.6	379	0.000e+00	0.000e+00	0.197	0.000	0.879
ENSG00000203780.6.out	ENSG00000203780.6	310	0.000e+00	0.000e+00	0.803	0.123	1.000
ENSG00000151148.9.in	ENSG00000151148.9	651	7.565e-01	1.873e-01	0.735	0.130	0.999
