tran_id	gene_id	transLen	counts	FPKM	Psi	Psi_low	Psi_high
ENSG00000123374.6.in	ENSG00000123374.6	477	8.291e+00	3.424e+00	0.906	0.428	0.999
ENSG00000123374.6.out	ENSG00000123374.6	375	7.093e-01	3.726e-01	0.094	0.001	0.574
ENSG00000100796.13.in	ENSG00000100796.13	485	4.384e-01	1.781e-01	0.063	0.002	0.217
ENSG00000100796.13.out	ENSG00000100796.13	329	4.562e+00	2.731e+00	0.937	0.783	0.998
ENSG00000128908.11.in	ENSG00000128908.11	288	0.000e+00	0.000e+00	0.864	0.215	0.999
ENSG00000128908.11.out	ENSG00000128908.11	145	0.000e+00	0.000e+00	0.136	0.001	0.791
ENSG00000181355.16.in	ENSG00000181355.16	491	0.000e+00	0.000e+00	0.567	0.018	0.974
ENSG00000181355.16.out	ENSG00000181355.16	399	0.000e+00	0.000e+00	0.433	0.026	0.982
ENSG00000267470.1.in	ENSG00000267470.1	431	0.000e+00	0.000e+00	0.239	0.003	0.805
ENSG00000267470.1.out	ENSG00000267470.1	301	0.000e+00	0.000e+00	0.761	0.202	0.997
ENSG00000078018.15.in	ENSG00000078018.15	516	7.572e+00	2.891e+00	0.936	0.735	0.998
ENSG00000078018.15.out	ENSG00000078018.15	423	4.284e-01	1.995e-01	0.064	0.002	0.265
ENSG00000204604.5.in	ENSG00000204604.5	3864	1.916e+00	9.768e-02	0.023	0.000	0.102
ENSG00000204604.5.out	ENSG00000204604.5	3746	7.908e+01	4.159e+00	0.977	0.901	1.000
ENSG00000001629.5.in	ENSG00000001629.5	304	0.000e+00	0.000e+00	0.066	0.001	0.451
ENSG00000001629.5.out	ENSG00000001629.5	234	0.000e+00	0.000e+00	0.934	0.576	1.000
ENSG00000253554.1.in	ENSG00000253554.1	218	0.000e+00	0.000e+00	0.334	0.004	0.909
ENSG00000253554.1.out	ENSG00000253554.1	166	0.000e+00	0.000e+00	0.666	0.091	0.996
ENSG00000153113.19.in	ENSG00000153113.19	234	0.000e+00	0.000e+00	0.852	0.172	0.999
ENSG00000153113.19.out	ENSG00000153113.19	150	0.000e+00	0.000e+00	0.148	0.001	0.829
ENSG00000152969.12.in	ENSG00000152969.12	511	0.000e+00	0.000e+00	0.174	0.001	0.711
ENSG00000152969.12.out	ENSG00000152969.12	455	0.000e+00	0.000e+00	0.826	0.289	0.999
ENSG00000164116.12.in	ENSG00000164116.12	535	0.000e+00	0.000e+00	0.326	0.003	0.930
ENSG00000164116.12.out	ENSG00000164116.12	441	0.000e+00	0.000e+00	0.674	0.070	0.997
ENSG00000177294.6.in	ENSG00000177294.6	277	0.000e+00	0.000e+00	0.185	0.000	0.738
ENSG00000177294.6.out	ENSG00000177294.6	217	0.000e+00	0.000e+00	0.815	0.269	1.000
ENSG00000118762.3.in	ENSG00000118762.3	402	1.385e+00	6.788e-01	0.280	0.012	0.574
ENSG00000118762.3.out	ENSG00000118762.3	281	2.615e+00	1.833e+00	0.720	0.426	0.988
ENSG00000138613.9.in	ENSG00000138613.9	362	0.000e+00	0.000e+00	0.040	0.000	0.291
ENSG00000138613.9.out	ENSG00000138613.9	298	0.000e+00	0.000e+00	0.960	0.729	1.000
ENSG00000125686.7.in	ENSG00000125686.7	345	1.455e-01	8.311e-02	0.012	0.000	0.060
ENSG00000125686.7.out	ENSG00000125686.7	186	6.854e+00	7.259e+00	0.988	0.940	1.000
ENSG00000172456.12.in	ENSG00000172456.12	258	0.000e+00	0.000e+00	0.798	0.052	1.000
ENSG00000172456.12.out	ENSG00000172456.12	137	0.000e+00	0.000e+00	0.202	0.000	0.948
ENSG00000143842.10.in	ENSG00000143842.10	929	1.415e+00	3.000e-01	0.437	0.003	0.993
ENSG00000143842.10.out	ENSG00000143842.10	709	1.585e+00	4.404e-01	0.563	0.009	0.997
ENSG00000124782.15.in	ENSG00000124782.15	3874	2.996e+00	1.524e-01	0.594	0.006	0.998
ENSG00000124782.15.out	ENSG00000124782.15	3709	2.004e+00	1.064e-01	0.406	0.002	0.995
ENSG00000146839.14.in	ENSG00000146839.14	485	0.000e+00	0.000e+00	0.579	0.003	0.992
ENSG00000146839.14.out	ENSG00000146839.14	313	0.000e+00	0.000e+00	0.421	0.010	0.997
ENSG00000070081.11.in	ENSG00000070081.11	343	3.891e-01	2.235e-01	0.103	0.000	0.638
ENSG00000070081.11.out	ENSG00000070081.11	239	2.611e+00	2.152e+00	0.897	0.362	1.000
ENSG00000172987.8.in	ENSG00000172987.8	508	0.000e+00	0.000e+00	0.749	0.049	0.998
ENSG00000172987.8.out	ENSG00000172987.8	334	0.000e+00	0.000e+00	0.251	0.002	0.951
ENSG00000132356.7.in	ENSG00000132356.7	458	8.332e-01	3.584e-01	0.815	0.103	0.998
ENSG00000132356.7.out	ENSG00000132356.7	370	1.668e-01	8.881e-02	0.185	0.002	0.903
ENSG00000237773.1.in	ENSG00000237773.1	490	0.000e+00	0.000e+00	0.375	0.002	0.942
ENSG00000237773.1.out	ENSG00000237773.1	348	0.000e+00	0.000e+00	0.625	0.060	0.998
ENSG00000134744.9.in	ENSG00000134744.9	384	3.210e+01	1.647e+01	0.952	0.808	0.998
ENSG00000134744.9.out	ENSG00000134744.9	206	8.960e-01	8.568e-01	0.048	0.002	0.194
ENSG00000163714.13.in	ENSG00000163714.13	214	5.356e-02	4.931e-02	0.005	0.000	0.029
ENSG00000163714.13.out	ENSG00000163714.13	149	7.946e+00	1.051e+01	0.995	0.971	1.000
ENSG00000055483.15.in	ENSG00000055483.15	524	0.000e+00	0.000e+00	0.079	0.000	0.429
ENSG00000055483.15.out	ENSG00000055483.15	430	0.000e+00	0.000e+00	0.921	0.571	1.000
ENSG00000119778.10.in	ENSG00000119778.10	433	0.000e+00	0.000e+00	0.303	0.003	0.891
ENSG00000119778.10.out	ENSG00000119778.10	245	0.000e+00	0.000e+00	0.697	0.119	0.997
ENSG00000204634.8.in	ENSG00000204634.8	344	0.000e+00	0.000e+00	0.385	0.009	0.976
ENSG00000204634.8.out	ENSG00000204634.8	186	0.000e+00	0.000e+00	0.615	0.024	0.992
ENSG00000100106.15.in	ENSG00000100106.15	4478	0.000e+00	0.000e+00	0.486	0.016	0.992
ENSG00000100106.15.out	ENSG00000100106.15	4363	0.000e+00	0.000e+00	0.514	0.008	0.984
ENSG00000111859.12.in	ENSG00000111859.12	686	3.023e-01	8.680e-02	0.142	0.000	0.842
ENSG00000111859.12.out	ENSG00000111859.12	610	1.698e+00	5.482e-01	0.858	0.158	1.000
ENSG00000145063.10.in	ENSG00000145063.10	638	0.000e+00	0.000e+00	0.085	0.000	0.630
ENSG00000145063.10.out	ENSG00000145063.10	546	0.000e+00	0.000e+00	0.915	0.370	1.000
ENSG00000075711.16.in	ENSG00000075711.16	270	6.172e+01	4.503e+01	0.956	0.877	0.997
ENSG00000075711.16.out	ENSG00000075711.16	216	2.281e+00	2.081e+00	0.044	0.003	0.129
ENSG00000135903.14.in	ENSG00000135903.14	493	0.000e+00	0.000e+00	0.666	0.051	0.996
ENSG00000135903.14.out	ENSG00000135903.14	246	0.000e+00	0.000e+00	0.334	0.004	0.949
ENSG00000153292.11.in	ENSG00000153292.11	375	0.000e+00	0.000e+00	0.384	0.006	0.970
ENSG00000153292.11.out	ENSG00000153292.11	223	0.000e+00	0.000e+00	0.616	0.032	0.995
ENSG00000164099.3.in	ENSG00000164099.3	483	0.000e+00	0.000e+00	0.801	0.142	0.999
ENSG00000164099.3.out	ENSG00000164099.3	360	0.000e+00	0.000e+00	0.199	0.002	0.871
ENSG00000243696.4.in	ENSG00000243696.4	998	0.000e+00	0.000e+00	0.087	0.001	0.522
ENSG00000243696.4.out	ENSG00000243696.4	927	0.000e+00	0.000e+00	0.913	0.481	0.999
ENSG00000005379.11.in	ENSG00000005379.11	1390	0.000e+00	0.000e+00	0.978	0.836	1.000
ENSG00000005379.11.out	ENSG00000005379.11	1328	0.000e+00	0.000e+00	0.022	0.000	0.164
ENSG00000137941.12.in	ENSG00000137941.12	789	3.543e-01	8.847e-02	0.009	0.000	0.038
ENSG00000137941.12.out	ENSG00000137941.12	376	1.865e+01	9.769e+00	0.991	0.962	1.000
ENSG00000187889.8.in	ENSG00000187889.8	201	0.000e+00	0.000e+00	0.982	0.908	1.000
ENSG00000187889.8.out	ENSG00000187889.8	140	0.000e+00	0.000e+00	0.018	0.000	0.092
ENSG00000118513.14.in	ENSG00000118513.14	345	0.000e+00	0.000e+00	0.813	0.259	0.996
ENSG00000118513.14.out	ENSG00000118513.14	234	0.000e+00	0.000e+00	0.187	0.005	0.753
ENSG00000189308.6.in	ENSG00000189308.6	983	3.864e+00	7.743e-01	0.364	0.014	0.920
ENSG00000189308.6.out	ENSG00000189308.6	859	6.136e+00	1.407e+00	0.636	0.090	0.986
ENSG00000034152.14.in	ENSG00000034152.14	297	0.000e+00	0.000e+00	0.882	0.368	0.999
ENSG00000034152.14.out	ENSG00000034152.14	245	0.000e+00	0.000e+00	0.118	0.001	0.637
ENSG00000168827.10.in	ENSG00000168827.10	360	3.463e+01	1.895e+01	0.981	0.919	0.999
ENSG00000168827.10.out	ENSG00000168827.10	199	3.746e-01	3.708e-01	0.019	0.001	0.084
ENSG00000157326.14.in	ENSG00000157326.14	210	0.000e+00	0.000e+00	0.570	0.023	0.990
ENSG00000157326.14.out	ENSG00000157326.14	158	0.000e+00	0.000e+00	0.430	0.010	0.978
ENSG00000141127.10.in	ENSG00000141127.10	325	2.525e-01	1.530e-01	0.030	0.000	0.151
ENSG00000141127.10.out	ENSG00000141127.10	220	5.748e+00	5.146e+00	0.970	0.849	1.000
ENSG00000134333.9.in	ENSG00000134333.9	374	3.277e-01	1.726e-01	0.008	0.000	0.043
ENSG00000134333.9.out	ENSG00000134333.9	224	2.467e+01	2.170e+01	0.992	0.961	1.000
ENSG00000157224.11.in	ENSG00000157224.11	214	0.000e+00	0.000e+00	0.228	0.002	0.886
ENSG00000157224.11.out	ENSG00000157224.11	151	0.000e+00	0.000e+00	0.772	0.114	0.998
ENSG00000144827.4.in	ENSG00000144827.4	444	0.000e+00	0.000e+00	0.967	0.695	1.000
ENSG00000144827.4.out	ENSG00000144827.4	332	0.000e+00	0.000e+00	0.033	0.000	0.305
ENSG00000173226.12.in	ENSG00000173226.12	363	3.365e+01	1.826e+01	0.986	0.936	1.000
ENSG00000173226.12.out	ENSG00000173226.12	253	3.471e-01	2.703e-01	0.014	0.000	0.064
ENSG00000173264.9.in	ENSG00000173264.9	405	0.000e+00	0.000e+00	0.577	0.042	0.992
ENSG00000173264.9.out	ENSG00000173264.9	179	0.000e+00	0.000e+00	0.423	0.008	0.960
ENSG00000136161.8.in	ENSG00000136161.8	351	0.000e+00	0.000e+00	0.690	0.046	0.993
ENSG00000136161.8.out	ENSG00000136161.8	255	0.000e+00	0.000e+00	0.310	0.007	0.957
ENSG00000157168.14.in	ENSG00000157168.14	303	0.000e+00	0.000e+00	0.741	0.059	0.990
ENSG00000157168.14.out	ENSG00000157168.14	252	0.000e+00	0.000e+00	0.259	0.010	0.941
ENSG00000188655.6.in	ENSG00000188655.6	1078	0.000e+00	0.000e+00	0.380	0.005	0.940
ENSG00000188655.6.out	ENSG00000188655.6	1026	0.000e+00	0.000e+00	0.620	0.061	0.995
ENSG00000168288.8.in	ENSG00000168288.8	320	7.335e-01	4.515e-01	0.003	0.000	0.010
ENSG00000168288.8.out	ENSG00000168288.8	218	1.963e+02	1.774e+02	0.997	0.990	1.000
ENSG00000234828.3.in	ENSG00000234828.3	515	0.000e+00	0.000e+00	0.097	0.000	0.587
ENSG00000234828.3.out	ENSG00000234828.3	297	0.000e+00	0.000e+00	0.903	0.431	1.000
ENSG00000071626.12.in	ENSG00000071626.12	286	9.588e-01	6.604e-01	0.948	0.542	1.000
ENSG00000071626.12.out	ENSG00000071626.12	203	4.120e-02	3.998e-02	0.052	0.000	0.458
ENSG00000114956.15.in	ENSG00000114956.15	364	2.061e+01	1.115e+01	0.974	0.840	1.000
ENSG00000114956.15.out	ENSG00000114956.15	248	3.895e-01	3.094e-01	0.026	0.000	0.160
ENSG00000188958.5.in	ENSG00000188958.5	451	0.000e+00	0.000e+00	0.578	0.008	0.993
ENSG00000188958.5.out	ENSG00000188958.5	284	0.000e+00	0.000e+00	0.422	0.008	0.992
ENSG00000136738.10.in	ENSG00000136738.10	265	4.270e-01	3.174e-01	0.030	0.000	0.112
ENSG00000136738.10.out	ENSG00000136738.10	161	8.573e+00	1.049e+01	0.970	0.889	1.000
ENSG00000145293.10.in	ENSG00000145293.10	438	0.000e+00	0.000e+00	0.674	0.034	0.998
ENSG00000145293.10.out	ENSG00000145293.10	235	0.000e+00	0.000e+00	0.326	0.002	0.971
ENSG00000115355.11.in	ENSG00000115355.11	488	0.000e+00	0.000e+00	0.574	0.010	0.995
ENSG00000115355.11.out	ENSG00000115355.11	287	0.000e+00	0.000e+00	0.426	0.005	0.990
ENSG00000197343.6.in	ENSG00000197343.6	354	8.166e-01	4.544e-01	0.109	0.005	0.345
ENSG00000197343.6.out	ENSG00000197343.6	268	5.183e+00	3.810e+00	0.891	0.655	0.996
ENSG00000243008.2.in	ENSG00000243008.2	515	0.000e+00	0.000e+00	0.335	0.004	0.937
ENSG00000243008.2.out	ENSG00000243008.2	182	0.000e+00	0.000e+00	0.665	0.063	0.996
ENSG00000174501.10.in	ENSG00000174501.10	165	0.000e+00	0.000e+00	0.491	0.021	0.986
ENSG00000174501.10.out	ENSG00000174501.10	102	0.000e+00	0.000e+00	0.509	0.014	0.979
ENSG00000170364.8.in	ENSG00000170364.8	670	1.871e+01	5.501e+00	0.884	0.690	0.985
ENSG00000170364.8.out	ENSG00000170364.8	338	1.290e+00	7.518e-01	0.116	0.015	0.310
ENSG00000102595.14.in	ENSG00000102595.14	391	0.000e+00	0.000e+00	0.098	0.000	0.592
ENSG00000102595.14.out	ENSG00000102595.14	270	0.000e+00	0.000e+00	0.902	0.410	1.000
ENSG00000225241.3.in	ENSG00000225241.3	510	0.000e+00	0.000e+00	0.404	0.010	0.972
ENSG00000225241.3.out	ENSG00000225241.3	411	0.000e+00	0.000e+00	0.596	0.028	0.990
ENSG00000169398.15.in	ENSG00000169398.15	235	0.000e+00	0.000e+00	0.882	0.362	0.999
ENSG00000169398.15.out	ENSG00000169398.15	172	0.000e+00	0.000e+00	0.118	0.001	0.639
ENSG00000167325.10.in	ENSG00000167325.10	422	7.746e-01	3.616e-01	0.023	0.000	0.141
ENSG00000167325.10.out	ENSG00000167325.10	278	2.223e+01	1.575e+01	0.977	0.859	1.000
ENSG00000132142.15.in	ENSG00000132142.15	497	7.294e-01	2.891e-01	0.014	0.001	0.063
ENSG00000132142.15.out	ENSG00000132142.15	386	3.927e+01	2.004e+01	0.986	0.937	0.999
ENSG00000102081.9.in	ENSG00000102081.9	285	0.000e+00	0.000e+00	0.443	0.011	0.978
ENSG00000102081.9.out	ENSG00000102081.9	222	0.000e+00	0.000e+00	0.557	0.025	0.989
ENSG00000155093.13.in	ENSG00000155093.13	550	0.000e+00	0.000e+00	0.546	0.020	0.986
ENSG00000155093.13.out	ENSG00000155093.13	463	0.000e+00	0.000e+00	0.454	0.015	0.981
ENSG00000111641.6.in	ENSG00000111641.6	1123	7.509e-01	1.317e-01	0.031	0.000	0.154
ENSG00000111641.6.out	ENSG00000111641.6	1001	2.125e+01	4.182e+00	0.969	0.846	1.000
ENSG00000130818.6.in	ENSG00000130818.6	1794	8.517e+01	9.352e+00	0.873	0.640	0.996
ENSG00000130818.6.out	ENSG00000130818.6	1711	1.183e+01	1.362e+00	0.127	0.004	0.360
ENSG00000127124.9.in	ENSG00000127124.9	409	0.000e+00	0.000e+00	0.793	0.156	0.999
ENSG00000127124.9.out	ENSG00000127124.9	233	0.000e+00	0.000e+00	0.207	0.001	0.844
ENSG00000165533.14.in	ENSG00000165533.14	446	1.985e-01	8.768e-02	0.046	0.000	0.207
ENSG00000165533.14.out	ENSG00000165533.14	287	2.801e+00	1.923e+00	0.954	0.805	1.000
ENSG00000104205.8.in	ENSG00000104205.8	742	0.000e+00	0.000e+00	0.033	0.000	0.301
ENSG00000104205.8.out	ENSG00000104205.8	633	0.000e+00	0.000e+00	0.967	0.699	1.000
ENSG00000078124.7.in	ENSG00000078124.7	217	0.000e+00	0.000e+00	0.867	0.229	1.000
ENSG00000078124.7.out	ENSG00000078124.7	164	0.000e+00	0.000e+00	0.133	0.000	0.779
ENSG00000139173.5.in	ENSG00000139173.5	538	0.000e+00	0.000e+00	0.858	0.088	1.000
ENSG00000139173.5.out	ENSG00000139173.5	405	0.000e+00	0.000e+00	0.142	0.000	0.912
ENSG00000109686.12.in	ENSG00000109686.12	1247	3.836e+01	6.059e+00	0.884	0.634	0.999
ENSG00000109686.12.out	ENSG00000109686.12	1139	4.642e+00	8.028e-01	0.116	0.001	0.366
ENSG00000114487.5.in	ENSG00000114487.5	448	0.000e+00	0.000e+00	0.396	0.005	0.971
ENSG00000114487.5.out	ENSG00000114487.5	385	0.000e+00	0.000e+00	0.604	0.029	0.995
ENSG00000143398.15.in	ENSG00000143398.15	261	0.000e+00	0.000e+00	0.682	0.025	0.998
ENSG00000143398.15.out	ENSG00000143398.15	131	0.000e+00	0.000e+00	0.318	0.002	0.975
ENSG00000146021.10.in	ENSG00000146021.10	429	0.000e+00	0.000e+00	0.784	0.085	1.000
ENSG00000146021.10.out	ENSG00000146021.10	327	0.000e+00	0.000e+00	0.216	0.000	0.915
ENSG00000088808.12.in	ENSG00000088808.12	294	0.000e+00	0.000e+00	0.398	0.005	0.982
ENSG00000088808.12.out	ENSG00000088808.12	179	0.000e+00	0.000e+00	0.602	0.018	0.995
ENSG00000197312.7.in	ENSG00000197312.7	384	8.589e+00	4.406e+00	0.935	0.725	1.000
ENSG00000197312.7.out	ENSG00000197312.7	256	4.105e-01	3.159e-01	0.065	0.000	0.280
ENSG00000136114.11.in	ENSG00000136114.11	2742	0.000e+00	0.000e+00	0.245	0.002	0.963
ENSG00000136114.11.out	ENSG00000136114.11	2583	0.000e+00	0.000e+00	0.755	0.039	0.998
ENSG00000198959.7.in	ENSG00000198959.7	542	0.000e+00	0.000e+00	0.679	0.028	0.998
ENSG00000198959.7.out	ENSG00000198959.7	299	0.000e+00	0.000e+00	0.321	0.002	0.972
ENSG00000121413.8.in	ENSG00000121413.8	812	1.510e+00	3.663e-01	0.283	0.003	0.983
ENSG00000121413.8.out	ENSG00000121413.8	693	3.490e+00	9.921e-01	0.717	0.017	0.997
ENSG00000187902.7.in	ENSG00000187902.7	355	0.000e+00	0.000e+00	0.738	0.057	1.000
ENSG00000187902.7.out	ENSG00000187902.7	305	0.000e+00	0.000e+00	0.262	0.000	0.943
ENSG00000151490.9.in	ENSG00000151490.9	189	0.000e+00	0.000e+00	0.693	0.034	1.000
ENSG00000151490.9.out	ENSG00000151490.9	105	0.000e+00	0.000e+00	0.307	0.000	0.966
ENSG00000204149.5.in	ENSG00000204149.5	759	0.000e+00	0.000e+00	0.403	0.004	0.993
ENSG00000204149.5.out	ENSG00000204149.5	690	0.000e+00	0.000e+00	0.597	0.008	0.997
ENSG00000186187.7.in	ENSG00000186187.7	355	0.000e+00	0.000e+00	0.290	0.001	0.974
ENSG00000186187.7.out	ENSG00000186187.7	202	0.000e+00	0.000e+00	0.710	0.026	0.999
ENSG00000165914.10.in	ENSG00000165914.10	267	0.000e+00	0.000e+00	0.169	0.000	0.907
ENSG00000165914.10.out	ENSG00000165914.10	201	0.000e+00	0.000e+00	0.831	0.093	1.000
ENSG00000147854.12.in	ENSG00000147854.12	311	0.000e+00	0.000e+00	0.240	0.000	0.972
ENSG00000147854.12.out	ENSG00000147854.12	212	0.000e+00	0.000e+00	0.760	0.028	1.000
ENSG00000183048.7.in	ENSG00000183048.7	621	0.000e+00	0.000e+00	0.408	0.004	0.985
ENSG00000183048.7.out	ENSG00000183048.7	376	0.000e+00	0.000e+00	0.592	0.019	0.996
ENSG00000219545.5.in	ENSG00000219545.5	417	0.000e+00	0.000e+00	0.307	0.007	0.968
ENSG00000219545.5.out	ENSG00000219545.5	215	0.000e+00	0.000e+00	0.693	0.032	0.994
ENSG00000166157.12.in	ENSG00000166157.12	165	0.000e+00	0.000e+00	0.526	0.012	0.994
ENSG00000166157.12.out	ENSG00000166157.12	105	0.000e+00	0.000e+00	0.474	0.006	0.988
ENSG00000158062.16.in	ENSG00000158062.16	248	0.000e+00	0.000e+00	0.795	0.120	0.999
ENSG00000158062.16.out	ENSG00000158062.16	142	0.000e+00	0.000e+00	0.205	0.001	0.894
ENSG00000123600.14.in	ENSG00000123600.14	371	1.981e+01	1.052e+01	0.984	0.911	1.000
ENSG00000123600.14.out	ENSG00000123600.14	216	1.882e-01	1.717e-01	0.016	0.000	0.089
ENSG00000187391.13.in	ENSG00000187391.13	358	0.000e+00	0.000e+00	0.596	0.010	0.994
ENSG00000187391.13.out	ENSG00000187391.13	134	0.000e+00	0.000e+00	0.404	0.006	0.990
ENSG00000138443.11.in	ENSG00000138443.11	370	2.738e+00	1.458e+00	0.874	0.314	0.997
ENSG00000138443.11.out	ENSG00000138443.11	223	2.619e-01	2.314e-01	0.126	0.003	0.686
ENSG00000101464.6.in	ENSG00000101464.6	711	4.494e-01	1.245e-01	0.021	0.000	0.115
ENSG00000101464.6.out	ENSG00000101464.6	581	1.755e+01	5.951e+00	0.979	0.886	1.000
ENSG00000163913.7.in	ENSG00000163913.7	258	0.000e+00	0.000e+00	0.117	0.000	0.650
ENSG00000163913.7.out	ENSG00000163913.7	164	0.000e+00	0.000e+00	0.883	0.350	1.000
ENSG00000138759.13.in	ENSG00000138759.13	286	0.000e+00	0.000e+00	0.663	0.068	0.995
ENSG00000138759.13.out	ENSG00000138759.13	148	0.000e+00	0.000e+00	0.337	0.006	0.944
ENSG00000186439.8.in	ENSG00000186439.8	321	0.000e+00	0.000e+00	0.735	0.067	0.997
ENSG00000186439.8.out	ENSG00000186439.8	261	0.000e+00	0.000e+00	0.265	0.003	0.936
ENSG00000100151.11.in	ENSG00000100151.11	339	9.421e-01	5.475e-01	0.923	0.505	0.999
ENSG00000100151.11.out	ENSG00000100151.11	227	5.789e-02	5.024e-02	0.077	0.001	0.495
ENSG00000010404.13.in	ENSG00000010404.13	370	1.414e-01	7.526e-02	0.026	0.000	0.131
ENSG00000010404.13.out	ENSG00000010404.13	267	3.859e+00	2.847e+00	0.974	0.869	1.000
ENSG00000203780.6.in	ENSG00000203780.6	379	0.000e+00	0.000e+00	0.140	0.001	0.649
ENSG00000203780.6.out	ENSG00000203780.6	310	0.000e+00	0.000e+00	0.860	0.351	0.999
ENSG00000151148.9.in	ENSG00000151148.9	651	2.271e-01	6.871e-02	0.203	0.008	0.660
