tran_id	gene_id	transLen	counts	FPKM	Psi	Psi_low	Psi_high
ENSG00000139287.8.in	ENSG00000139287.8	282	0.000e+00	0.000e+00	0.143	0.000	0.788
ENSG00000139287.8.out	ENSG00000139287.8	222	0.000e+00	0.000e+00	0.857	0.239	1.000
ENSG00000104723.16.in	ENSG00000104723.16	429	1.016e+02	3.100e+01	0.995	0.980	1.000
ENSG00000104723.16.out	ENSG00000104723.16	311	3.559e-01	1.497e-01	0.005	0.000	0.020
ENSG00000153885.10.in	ENSG00000153885.10	317	0.000e+00	0.000e+00	0.098	0.000	0.616
ENSG00000153885.10.out	ENSG00000153885.10	192	0.000e+00	0.000e+00	0.902	0.398	1.000
ENSG00000121904.13.in	ENSG00000121904.13	379	1.505e+00	5.195e-01	0.211	0.038	0.418
ENSG00000121904.13.out	ENSG00000121904.13	226	3.495e+00	2.023e+00	0.789	0.585	0.963
ENSG00000101955.10.in	ENSG00000101955.10	496	1.637e+01	4.319e+00	0.945	0.811	0.996
ENSG00000101955.10.out	ENSG00000101955.10	319	6.284e-01	2.577e-01	0.055	0.004	0.189
ENSG00000147439.7.in	ENSG00000147439.7	312	3.816e-01	1.600e-01	0.012	0.000	0.058
ENSG00000147439.7.out	ENSG00000147439.7	199	1.962e+01	1.290e+01	0.988	0.942	1.000
ENSG00000251022.2.in	ENSG00000251022.2	2069	1.721e-01	1.088e-02	0.168	0.001	0.767
ENSG00000251022.2.out	ENSG00000251022.2	1986	8.279e-01	5.454e-02	0.832	0.233	0.999
ENSG00000107099.11.in	ENSG00000107099.11	384	0.000e+00	0.000e+00	0.032	0.000	0.257
ENSG00000107099.11.out	ENSG00000107099.11	268	0.000e+00	0.000e+00	0.968	0.754	1.000
ENSG00000204574.8.in	ENSG00000204574.8	351	4.146e+01	1.545e+01	0.981	0.926	1.000
ENSG00000204574.8.out	ENSG00000204574.8	237	5.384e-01	2.972e-01	0.019	0.000	0.074
ENSG00000123374.6.in	ENSG00000123374.6	477	8.679e-01	2.380e-01	0.846	0.351	0.999
ENSG00000123374.6.out	ENSG00000123374.6	375	1.321e-01	4.610e-02	0.154	0.001	0.650
ENSG00000100796.13.in	ENSG00000100796.13	485	7.561e-01	2.040e-01	0.016	0.000	0.068
ENSG00000100796.13.out	ENSG00000100796.13	329	3.124e+01	1.243e+01	0.984	0.932	1.000
ENSG00000128908.11.in	ENSG00000128908.11	288	9.352e-01	4.249e-01	0.899	0.299	1.000
ENSG00000128908.11.out	ENSG00000128908.11	145	6.478e-02	5.845e-02	0.101	0.000	0.713
ENSG00000181355.16.in	ENSG00000181355.16	491	0.000e+00	0.000e+00	0.506	0.013	0.993
ENSG00000181355.16.out	ENSG00000181355.16	399	0.000e+00	0.000e+00	0.494	0.007	0.989
ENSG00000267470.1.in	ENSG00000267470.1	431	0.000e+00	0.000e+00	0.234	0.000	0.936
ENSG00000267470.1.out	ENSG00000267470.1	301	0.000e+00	0.000e+00	0.766	0.071	1.000
ENSG00000078018.15.in	ENSG00000078018.15	516	1.444e+01	3.661e+00	0.888	0.460	1.000
ENSG00000078018.15.out	ENSG00000078018.15	423	1.561e+00	4.829e-01	0.112	0.000	0.540
ENSG00000204604.5.in	ENSG00000204604.5	3864	2.446e+00	8.281e-02	0.172	0.000	0.863
ENSG00000204604.5.out	ENSG00000204604.5	3746	1.155e+01	4.036e-01	0.828	0.137	1.000
ENSG00000001629.5.in	ENSG00000001629.5	304	0.000e+00	0.000e+00	0.122	0.000	0.786
ENSG00000001629.5.out	ENSG00000001629.5	234	0.000e+00	0.000e+00	0.878	0.214	1.000
ENSG00000253554.1.in	ENSG00000253554.1	218	0.000e+00	0.000e+00	0.367	0.001	0.985
ENSG00000253554.1.out	ENSG00000253554.1	166	0.000e+00	0.000e+00	0.633	0.015	0.999
ENSG00000153113.19.in	ENSG00000153113.19	234	0.000e+00	0.000e+00	0.785	0.036	1.000
ENSG00000153113.19.out	ENSG00000153113.19	150	0.000e+00	0.000e+00	0.215	0.000	0.968
ENSG00000152969.12.in	ENSG00000152969.12	511	5.015e-01	1.284e-01	0.158	0.000	0.888
ENSG00000152969.12.out	ENSG00000152969.12	455	2.499e+00	7.185e-01	0.842	0.120	1.000
ENSG00000164116.12.in	ENSG00000164116.12	535	0.000e+00	0.000e+00	0.320	0.001	0.985
ENSG00000164116.12.out	ENSG00000164116.12	441	0.000e+00	0.000e+00	0.680	0.015	0.999
ENSG00000177294.6.in	ENSG00000177294.6	277	0.000e+00	0.000e+00	0.425	0.002	0.979
ENSG00000177294.6.out	ENSG00000177294.6	217	0.000e+00	0.000e+00	0.575	0.021	0.998
ENSG00000118762.3.in	ENSG00000118762.3	402	0.000e+00	0.000e+00	0.934	0.410	1.000
ENSG00000118762.3.out	ENSG00000118762.3	281	0.000e+00	0.000e+00	0.066	0.000	0.653
ENSG00000138613.9.in	ENSG00000138613.9	362	1.825e+00	6.597e-01	0.024	0.000	0.078
ENSG00000138613.9.out	ENSG00000138613.9	298	6.217e+01	2.730e+01	0.976	0.922	1.000
ENSG00000125686.7.in	ENSG00000125686.7	345	1.421e-01	5.389e-02	0.016	0.000	0.081
ENSG00000125686.7.out	ENSG00000125686.7	186	4.858e+00	3.417e+00	0.984	0.920	1.000
ENSG00000172456.12.in	ENSG00000172456.12	258	0.000e+00	0.000e+00	0.838	0.194	1.000
ENSG00000172456.12.out	ENSG00000172456.12	137	0.000e+00	0.000e+00	0.162	0.001	0.806
ENSG00000143842.10.in	ENSG00000143842.10	929	0.000e+00	0.000e+00	0.655	0.079	0.997
ENSG00000143842.10.out	ENSG00000143842.10	709	0.000e+00	0.000e+00	0.345	0.003	0.921
ENSG00000124782.15.in	ENSG00000124782.15	3874	3.218e+00	1.087e-01	0.800	0.156	0.999
ENSG00000124782.15.out	ENSG00000124782.15	3709	7.817e-01	2.757e-02	0.200	0.001	0.850
ENSG00000146839.14.in	ENSG00000146839.14	485	0.000e+00	0.000e+00	0.664	0.040	0.997
ENSG00000146839.14.out	ENSG00000146839.14	313	0.000e+00	0.000e+00	0.336	0.003	0.960
ENSG00000070081.11.in	ENSG00000070081.11	343	3.695e-01	1.410e-01	0.020	0.000	0.108
ENSG00000070081.11.out	ENSG00000070081.11	239	1.263e+01	6.914e+00	0.980	0.895	1.000
ENSG00000172987.8.in	ENSG00000172987.8	508	0.000e+00	0.000e+00	0.685	0.027	0.999
ENSG00000172987.8.out	ENSG00000172987.8	334	0.000e+00	0.000e+00	0.315	0.001	0.974
ENSG00000132356.7.in	ENSG00000132356.7	458	8.525e-01	2.435e-01	0.834	0.109	1.000
ENSG00000132356.7.out	ENSG00000132356.7	370	1.475e-01	5.217e-02	0.166	0.000	0.920
ENSG00000237773.1.in	ENSG00000237773.1	490	0.000e+00	0.000e+00	0.518	0.018	0.993
ENSG00000237773.1.out	ENSG00000237773.1	348	0.000e+00	0.000e+00	0.482	0.007	0.982
ENSG00000134744.9.in	ENSG00000134744.9	384	0.000e+00	0.000e+00	0.801	0.134	0.999
ENSG00000134744.9.out	ENSG00000134744.9	206	0.000e+00	0.000e+00	0.199	0.001	0.866
ENSG00000163714.13.in	ENSG00000163714.13	214	5.251e-02	3.210e-02	0.005	0.000	0.044
ENSG00000163714.13.out	ENSG00000163714.13	149	7.947e+00	6.979e+00	0.995	0.959	1.000
ENSG00000055483.15.in	ENSG00000055483.15	524	1.101e-01	2.749e-02	0.096	0.000	0.485
ENSG00000055483.15.out	ENSG00000055483.15	430	8.899e-01	2.708e-01	0.904	0.517	1.000
ENSG00000119778.10.in	ENSG00000119778.10	433	0.000e+00	0.000e+00	0.404	0.005	0.979
ENSG00000119778.10.out	ENSG00000119778.10	245	0.000e+00	0.000e+00	0.596	0.022	0.995
ENSG00000204634.8.in	ENSG00000204634.8	344	0.000e+00	0.000e+00	0.539	0.011	0.989
ENSG00000204634.8.out	ENSG00000204634.8	186	0.000e+00	0.000e+00	0.461	0.011	0.991
ENSG00000100106.15.in	ENSG00000100106.15	4478	1.269e+01	3.708e-01	0.176	0.001	0.768
ENSG00000100106.15.out	ENSG00000100106.15	4363	5.831e+01	1.749e+00	0.824	0.232	0.999
ENSG00000111859.12.in	ENSG00000111859.12	686	3.973e-01	7.577e-02	0.123	0.000	0.752
ENSG00000111859.12.out	ENSG00000111859.12	610	2.603e+00	5.582e-01	0.877	0.260	1.000
ENSG00000145063.10.in	ENSG00000145063.10	638	0.000e+00	0.000e+00	0.115	0.000	0.789
ENSG00000145063.10.out	ENSG00000145063.10	546	0.000e+00	0.000e+00	0.885	0.269	1.000
ENSG00000075711.16.in	ENSG00000075711.16	270	8.646e-01	4.190e-01	0.847	0.163	1.000
ENSG00000075711.16.out	ENSG00000075711.16	216	1.354e-01	8.204e-02	0.153	0.000	0.847
ENSG00000135903.14.in	ENSG00000135903.14	493	0.000e+00	0.000e+00	0.802	0.143	0.999
ENSG00000135903.14.out	ENSG00000135903.14	246	0.000e+00	0.000e+00	0.198	0.001	0.875
ENSG00000153292.11.in	ENSG00000153292.11	375	0.000e+00	0.000e+00	0.605	0.019	0.995
ENSG00000153292.11.out	ENSG00000153292.11	223	0.000e+00	0.000e+00	0.395	0.005	0.982
ENSG00000164099.3.in	ENSG00000164099.3	483	0.000e+00	0.000e+00	0.763	0.097	0.999
ENSG00000164099.3.out	ENSG00000164099.3	360	0.000e+00	0.000e+00	0.237	0.001	0.907
ENSG00000243696.4.in	ENSG00000243696.4	998	0.000e+00	0.000e+00	0.126	0.000	0.745
ENSG00000243696.4.out	ENSG00000243696.4	927	0.000e+00	0.000e+00	0.874	0.271	1.000
ENSG00000005379.11.in	ENSG00000005379.11	1390	0.000e+00	0.000e+00	0.961	0.669	1.000
ENSG00000005379.11.out	ENSG00000005379.11	1328	0.000e+00	0.000e+00	0.039	0.000	0.333
ENSG00000137941.12.in	ENSG00000137941.12	789	0.000e+00	0.000e+00	0.054	0.000	0.459
ENSG00000137941.12.out	ENSG00000137941.12	376	0.000e+00	0.000e+00	0.946	0.572	1.000
ENSG00000187889.8.in	ENSG00000187889.8	201	0.000e+00	0.000e+00	0.907	0.327	1.000
ENSG00000187889.8.out	ENSG00000187889.8	140	0.000e+00	0.000e+00	0.093	0.000	0.689
ENSG00000118513.14.in	ENSG00000118513.14	345	9.794e+00	3.714e+00	0.971	0.834	1.000
ENSG00000118513.14.out	ENSG00000118513.14	234	2.063e-01	1.154e-01	0.029	0.000	0.166
ENSG00000189308.6.in	ENSG00000189308.6	983	1.506e+01	2.005e+00	0.822	0.381	0.996
ENSG00000189308.6.out	ENSG00000189308.6	859	2.935e+00	4.471e-01	0.178	0.004	0.622
ENSG00000034152.14.in	ENSG00000034152.14	297	9.696e-01	4.272e-01	0.965	0.717	1.000
ENSG00000034152.14.out	ENSG00000034152.14	245	3.035e-02	1.621e-02	0.035	0.000	0.283
ENSG00000168827.10.in	ENSG00000168827.10	360	4.825e+00	1.754e+00	0.942	0.713	1.000
ENSG00000168827.10.out	ENSG00000168827.10	199	1.749e-01	1.150e-01	0.058	0.000	0.312
ENSG00000157326.14.in	ENSG00000157326.14	210	5.033e-01	3.136e-01	0.080	0.001	0.325
ENSG00000157326.14.out	ENSG00000157326.14	158	4.497e+00	3.724e+00	0.920	0.676	0.999
ENSG00000141127.10.in	ENSG00000141127.10	325	0.000e+00	0.000e+00	0.207	0.000	0.900
ENSG00000141127.10.out	ENSG00000141127.10	220	0.000e+00	0.000e+00	0.793	0.108	1.000
ENSG00000134333.9.in	ENSG00000134333.9	374	1.123e+00	3.928e-01	0.007	0.000	0.029
ENSG00000134333.9.out	ENSG00000134333.9	224	9.888e+01	5.775e+01	0.993	0.972	1.000
ENSG00000157224.11.in	ENSG00000157224.11	214	0.000e+00	0.000e+00	0.380	0.001	0.984
ENSG00000157224.11.out	ENSG00000157224.11	151	0.000e+00	0.000e+00	0.620	0.017	0.999
ENSG00000144827.4.in	ENSG00000144827.4	444	0.000e+00	0.000e+00	0.944	0.591	1.000
ENSG00000144827.4.out	ENSG00000144827.4	332	0.000e+00	0.000e+00	0.056	0.000	0.421
ENSG00000173226.12.in	ENSG00000173226.12	363	0.000e+00	0.000e+00	0.907	0.076	1.000
ENSG00000173226.12.out	ENSG00000173226.12	253	0.000e+00	0.000e+00	0.093	0.000	0.924
ENSG00000173264.9.in	ENSG00000173264.9	405	0.000e+00	0.000e+00	0.588	0.005	0.993
ENSG00000173264.9.out	ENSG00000173264.9	179	0.000e+00	0.000e+00	0.412	0.007	0.995
ENSG00000136161.8.in	ENSG00000136161.8	351	1.685e+00	6.281e-01	0.081	0.001	0.345
ENSG00000136161.8.out	ENSG00000136161.8	255	1.432e+01	7.345e+00	0.919	0.655	0.999
ENSG00000157168.14.in	ENSG00000157168.14	303	0.000e+00	0.000e+00	0.788	0.026	0.999
ENSG00000157168.14.out	ENSG00000157168.14	252	0.000e+00	0.000e+00	0.212	0.001	0.974
ENSG00000188655.6.in	ENSG00000188655.6	1078	5.023e-01	6.096e-02	0.098	0.000	0.703
ENSG00000188655.6.out	ENSG00000188655.6	1026	4.498e+00	5.736e-01	0.902	0.297	1.000
ENSG00000168288.8.in	ENSG00000168288.8	320	3.940e-01	1.611e-01	0.003	0.000	0.012
ENSG00000168288.8.out	ENSG00000168288.8	218	1.026e+02	6.158e+01	0.997	0.988	1.000
ENSG00000234828.3.in	ENSG00000234828.3	515	0.000e+00	0.000e+00	0.084	0.000	0.673
ENSG00000234828.3.out	ENSG00000234828.3	297	0.000e+00	0.000e+00	0.916	0.336	1.000
ENSG00000071626.12.in	ENSG00000071626.12	286	3.883e+00	1.776e+00	0.961	0.658	1.000
ENSG00000071626.12.out	ENSG00000071626.12	203	1.169e-01	7.537e-02	0.039	0.000	0.366
ENSG00000114956.15.in	ENSG00000114956.15	364	4.843e+00	1.741e+00	0.957	0.641	1.000
ENSG00000114956.15.out	ENSG00000114956.15	248	1.571e-01	8.289e-02	0.043	0.000	0.359
ENSG00000188958.5.in	ENSG00000188958.5	451	0.000e+00	0.000e+00	0.614	0.014	0.997
ENSG00000188958.5.out	ENSG00000188958.5	284	0.000e+00	0.000e+00	0.386	0.003	0.986
ENSG00000136738.10.in	ENSG00000136738.10	265	0.000e+00	0.000e+00	0.215	0.000	0.895
ENSG00000136738.10.out	ENSG00000136738.10	161	0.000e+00	0.000e+00	0.785	0.105	1.000
ENSG00000145293.10.in	ENSG00000145293.10	438	3.392e+01	1.013e+01	0.945	0.790	0.995
ENSG00000145293.10.out	ENSG00000145293.10	235	1.081e+00	6.016e-01	0.055	0.005	0.211
ENSG00000115355.11.in	ENSG00000115355.11	488	0.000e+00	0.000e+00	0.367	0.003	0.966
ENSG00000115355.11.out	ENSG00000115355.11	287	0.000e+00	0.000e+00	0.633	0.034	0.997
ENSG00000197343.6.in	ENSG00000197343.6	354	1.500e+00	5.544e-01	0.136	0.003	0.417
ENSG00000197343.6.out	ENSG00000197343.6	268	7.500e+00	3.661e+00	0.864	0.583	0.997
ENSG00000243008.2.in	ENSG00000243008.2	515	0.000e+00	0.000e+00	0.403	0.001	0.980
ENSG00000243008.2.out	ENSG00000243008.2	182	0.000e+00	0.000e+00	0.597	0.020	0.999
ENSG00000174501.10.in	ENSG00000174501.10	165	0.000e+00	0.000e+00	0.513	0.006	0.991
ENSG00000174501.10.out	ENSG00000174501.10	102	0.000e+00	0.000e+00	0.487	0.009	0.994
ENSG00000170364.8.in	ENSG00000170364.8	670	0.000e+00	0.000e+00	0.712	0.042	0.999
ENSG00000170364.8.out	ENSG00000170364.8	338	0.000e+00	0.000e+00	0.288	0.001	0.959
ENSG00000102595.14.in	ENSG00000102595.14	391	0.000e+00	0.000e+00	0.141	0.000	0.778
ENSG00000102595.14.out	ENSG00000102595.14	270	0.000e+00	0.000e+00	0.859	0.225	1.000
ENSG00000225241.3.in	ENSG00000225241.3	510	0.000e+00	0.000e+00	0.415	0.001	0.984
ENSG00000225241.3.out	ENSG00000225241.3	411	0.000e+00	0.000e+00	0.585	0.016	0.999
ENSG00000169398.15.in	ENSG00000169398.15	235	1.967e+01	1.095e+01	0.978	0.873	1.000
ENSG00000169398.15.out	ENSG00000169398.15	172	3.296e-01	2.507e-01	0.022	0.000	0.143
ENSG00000167325.10.in	ENSG00000167325.10	422	5.573e-01	1.728e-01	0.004	0.000	0.014
ENSG00000167325.10.out	ENSG00000167325.10	278	1.044e+02	4.915e+01	0.996	0.986	1.000
ENSG00000132142.15.in	ENSG00000132142.15	497	4.138e+00	1.089e+00	0.046	0.003	0.110
ENSG00000132142.15.out	ENSG00000132142.15	386	6.686e+01	2.266e+01	0.954	0.893	0.997
ENSG00000102081.9.in	ENSG00000102081.9	285	0.000e+00	0.000e+00	0.614	0.019	0.996
ENSG00000102081.9.out	ENSG00000102081.9	222	0.000e+00	0.000e+00	0.386	0.004	0.983
ENSG00000155093.13.in	ENSG00000155093.13	550	0.000e+00	0.000e+00	0.458	0.009	0.982
ENSG00000155093.13.out	ENSG00000155093.13	463	0.000e+00	0.000e+00	0.542	0.018	0.991
ENSG00000111641.6.in	ENSG00000111641.6	1123	7.726e-01	9.001e-02	0.007	0.000	0.043
ENSG00000111641.6.out	ENSG00000111641.6	1001	9.323e+01	1.219e+01	0.993	0.957	1.000
ENSG00000130818.6.in	ENSG00000130818.6	1794	9.948e+01	7.255e+00	0.852	0.694	0.972
ENSG00000130818.6.out	ENSG00000130818.6	1711	1.652e+01	1.263e+00	0.148	0.028	0.306
ENSG00000127124.9.in	ENSG00000127124.9	409	0.000e+00	0.000e+00	0.883	0.315	1.000
ENSG00000127124.9.out	ENSG00000127124.9	233	0.000e+00	0.000e+00	0.117	0.000	0.718
ENSG00000165533.14.in	ENSG00000165533.14	446	0.000e+00	0.000e+00	0.249	0.001	0.936
ENSG00000165533.14.out	ENSG00000165533.14	287	0.000e+00	0.000e+00	0.751	0.064	0.999
ENSG00000104205.8.in	ENSG00000104205.8	742	0.000e+00	0.000e+00	0.083	0.000	0.618
ENSG00000104205.8.out	ENSG00000104205.8	633	0.000e+00	0.000e+00	0.917	0.382	1.000
ENSG00000078124.7.in	ENSG00000078124.7	217	0.000e+00	0.000e+00	0.922	0.525	1.000
ENSG00000078124.7.out	ENSG00000078124.7	164	0.000e+00	0.000e+00	0.078	0.000	0.484
ENSG00000139173.5.in	ENSG00000139173.5	538	0.000e+00	0.000e+00	0.960	0.680	1.000
ENSG00000139173.5.out	ENSG00000139173.5	405	0.000e+00	0.000e+00	0.040	0.000	0.320
ENSG00000109686.12.in	ENSG00000109686.12	1247	2.305e+00	2.418e-01	0.757	0.164	0.997
ENSG00000109686.12.out	ENSG00000109686.12	1139	6.950e-01	7.983e-02	0.243	0.003	0.840
ENSG00000114487.5.in	ENSG00000114487.5	448	0.000e+00	0.000e+00	0.615	0.052	0.993
ENSG00000114487.5.out	ENSG00000114487.5	385	0.000e+00	0.000e+00	0.385	0.007	0.948
ENSG00000143398.15.in	ENSG00000143398.15	261	2.823e+00	1.415e+00	0.898	0.596	1.000
ENSG00000143398.15.out	ENSG00000143398.15	131	1.766e-01	1.763e-01	0.102	0.000	0.404
ENSG00000146021.10.in	ENSG00000146021.10	429	0.000e+00	0.000e+00	0.907	0.402	1.000
ENSG00000146021.10.out	ENSG00000146021.10	327	0.000e+00	0.000e+00	0.093	0.000	0.598
ENSG00000088808.12.in	ENSG00000088808.12	294	0.000e+00	0.000e+00	0.300	0.003	0.982
ENSG00000088808.12.out	ENSG00000088808.12	179	0.000e+00	0.000e+00	0.700	0.020	0.998
ENSG00000197312.7.in	ENSG00000197312.7	384	1.073e+01	3.657e+00	0.965	0.855	0.999
ENSG00000197312.7.out	ENSG00000197312.7	256	2.669e-01	1.364e-01	0.035	0.001	0.147
ENSG00000136114.11.in	ENSG00000136114.11	2742	0.000e+00	0.000e+00	0.367	0.003	0.989
ENSG00000136114.11.out	ENSG00000136114.11	2583	0.000e+00	0.000e+00	0.633	0.011	0.998
ENSG00000198959.7.in	ENSG00000198959.7	542	0.000e+00	0.000e+00	0.780	0.049	1.000
ENSG00000198959.7.out	ENSG00000198959.7	299	0.000e+00	0.000e+00	0.220	0.000	0.959
ENSG00000121413.8.in	ENSG00000121413.8	812	0.000e+00	0.000e+00	0.379	0.002	0.996
ENSG00000121413.8.out	ENSG00000121413.8	693	0.000e+00	0.000e+00	0.621	0.004	0.998
ENSG00000187902.7.in	ENSG00000187902.7	355	0.000e+00	0.000e+00	0.887	0.179	1.000
ENSG00000187902.7.out	ENSG00000187902.7	305	0.000e+00	0.000e+00	0.113	0.000	0.821
ENSG00000151490.9.in	ENSG00000151490.9	189	0.000e+00	0.000e+00	0.802	0.061	1.000
ENSG00000151490.9.out	ENSG00000151490.9	105	0.000e+00	0.000e+00	0.198	0.000	0.939
ENSG00000204149.5.in	ENSG00000204149.5	759	5.478e+00	9.443e-01	0.906	0.540	0.999
ENSG00000204149.5.out	ENSG00000204149.5	690	5.219e-01	9.896e-02	0.094	0.001	0.469
ENSG00000186187.7.in	ENSG00000186187.7	355	0.000e+00	0.000e+00	0.211	0.000	0.983
ENSG00000186187.7.out	ENSG00000186187.7	202	0.000e+00	0.000e+00	0.789	0.017	1.000
ENSG00000165914.10.in	ENSG00000165914.10	267	0.000e+00	0.000e+00	0.119	0.000	0.833
ENSG00000165914.10.out	ENSG00000165914.10	201	0.000e+00	0.000e+00	0.881	0.198	1.000
ENSG00000147854.12.in	ENSG00000147854.12	311	0.000e+00	0.000e+00	0.218	0.000	0.953
ENSG00000147854.12.out	ENSG00000147854.12	212	0.000e+00	0.000e+00	0.782	0.051	1.000
ENSG00000183048.7.in	ENSG00000183048.7	621	0.000e+00	0.000e+00	0.283	0.001	0.979
ENSG00000183048.7.out	ENSG00000183048.7	376	0.000e+00	0.000e+00	0.717	0.029	0.999
ENSG00000219545.5.in	ENSG00000219545.5	417	1.720e-01	5.398e-02	0.130	0.000	0.953
ENSG00000219545.5.out	ENSG00000219545.5	215	8.280e-01	5.038e-01	0.870	0.047	1.000
ENSG00000166157.12.in	ENSG00000166157.12	165	0.000e+00	0.000e+00	0.608	0.008	0.996
ENSG00000166157.12.out	ENSG00000166157.12	105	0.000e+00	0.000e+00	0.392	0.004	0.992
ENSG00000158062.16.in	ENSG00000158062.16	248	0.000e+00	0.000e+00	0.736	0.055	0.999
ENSG00000158062.16.out	ENSG00000158062.16	142	0.000e+00	0.000e+00	0.264	0.001	0.945
ENSG00000123600.14.in	ENSG00000123600.14	371	3.973e+01	1.401e+01	0.989	0.940	1.000
ENSG00000123600.14.out	ENSG00000123600.14	216	2.709e-01	1.641e-01	0.011	0.000	0.063
ENSG00000187391.13.in	ENSG00000187391.13	358	0.000e+00	0.000e+00	0.505	0.005	0.995
ENSG00000187391.13.out	ENSG00000187391.13	134	0.000e+00	0.000e+00	0.495	0.006	0.995
ENSG00000138443.11.in	ENSG00000138443.11	370	3.636e+00	1.286e+00	0.865	0.498	0.998
ENSG00000138443.11.out	ENSG00000138443.11	223	3.644e-01	2.138e-01	0.135	0.002	0.502
ENSG00000101464.6.in	ENSG00000101464.6	711	1.125e-01	2.071e-02	0.032	0.000	0.275
ENSG00000101464.6.out	ENSG00000101464.6	581	2.887e+00	6.502e-01	0.968	0.725	1.000
ENSG00000163913.7.in	ENSG00000163913.7	258	0.000e+00	0.000e+00	0.051	0.000	0.412
ENSG00000163913.7.out	ENSG00000163913.7	164	0.000e+00	0.000e+00	0.949	0.602	1.000
ENSG00000138759.13.in	ENSG00000138759.13	286	6.391e-01	2.924e-01	0.561	0.009	0.997
ENSG00000138759.13.out	ENSG00000138759.13	148	3.609e-01	3.190e-01	0.439	0.003	0.991
ENSG00000186439.8.in	ENSG00000186439.8	321	0.000e+00	0.000e+00	0.571	0.002	0.996
ENSG00000186439.8.out	ENSG00000186439.8	261	0.000e+00	0.000e+00	0.429	0.004	0.998
ENSG00000100151.11.in	ENSG00000100151.11	339	0.000e+00	0.000e+00	0.858	0.014	1.000
ENSG00000100151.11.out	ENSG00000100151.11	227	0.000e+00	0.000e+00	0.142	0.000	0.987
ENSG00000010404.13.in	ENSG00000010404.13	370	0.000e+00	0.000e+00	0.055	0.000	0.487
ENSG00000010404.13.out	ENSG00000010404.13	267	0.000e+00	0.000e+00	0.945	0.513	1.000
ENSG00000203780.6.in	ENSG00000203780.6	379	0.000e+00	0.000e+00	0.177	0.000	0.866
ENSG00000203780.6.out	ENSG00000203780.6	310	0.000e+00	0.000e+00	0.823	0.134	1.000
ENSG00000151148.9.in	ENSG00000151148.9	651	1.939e+01	3.897e+00	0.864	0.490	0.994
