tran_id	gene_id	transLen	counts	FPKM	Psi	Psi_low	Psi_high
ENSG00000204574.8.out	ENSG00000204574.8	237	6.843e-02	6.177e-02	0.047	0.000	0.376
ENSG00000123374.6.in	ENSG00000123374.6	477	8.580e+00	3.848e+00	0.836	0.296	0.999
ENSG00000123374.6.out	ENSG00000123374.6	375	1.420e+00	8.102e-01	0.164	0.001	0.712
ENSG00000100796.13.in	ENSG00000100796.13	485	9.832e+00	4.337e+00	0.856	0.575	0.993
ENSG00000100796.13.out	ENSG00000100796.13	329	1.168e+00	7.595e-01	0.144	0.007	0.425
ENSG00000128908.11.in	ENSG00000128908.11	288	0.000e+00	0.000e+00	0.829	0.164	1.000
ENSG00000128908.11.out	ENSG00000128908.11	145	0.000e+00	0.000e+00	0.171	0.001	0.845
ENSG00000181355.16.in	ENSG00000181355.16	491	0.000e+00	0.000e+00	0.385	0.006	0.957
ENSG00000181355.16.out	ENSG00000181355.16	399	0.000e+00	0.000e+00	0.615	0.044	0.995
ENSG00000267470.1.in	ENSG00000267470.1	431	0.000e+00	0.000e+00	0.191	0.002	0.867
ENSG00000267470.1.out	ENSG00000267470.1	301	0.000e+00	0.000e+00	0.809	0.158	0.998
ENSG00000078018.15.in	ENSG00000078018.15	516	1.407e+01	5.831e+00	0.926	0.668	0.999
ENSG00000078018.15.out	ENSG00000078018.15	423	9.350e-01	4.729e-01	0.074	0.001	0.332
ENSG00000204604.5.in	ENSG00000204604.5	3864	0.000e+00	0.000e+00	0.068	0.000	0.402
ENSG00000204604.5.out	ENSG00000204604.5	3746	0.000e+00	0.000e+00	0.932	0.598	1.000
ENSG00000001629.5.in	ENSG00000001629.5	304	0.000e+00	0.000e+00	0.135	0.001	0.719
ENSG00000001629.5.out	ENSG00000001629.5	234	0.000e+00	0.000e+00	0.865	0.287	0.999
ENSG00000253554.1.in	ENSG00000253554.1	218	0.000e+00	0.000e+00	0.244	0.000	0.852
ENSG00000253554.1.out	ENSG00000253554.1	166	0.000e+00	0.000e+00	0.756	0.149	1.000
ENSG00000153113.19.in	ENSG00000153113.19	234	9.359e-01	8.556e-01	0.913	0.407	0.999
ENSG00000153113.19.out	ENSG00000153113.19	150	6.412e-02	9.145e-02	0.087	0.001	0.593
ENSG00000152969.12.in	ENSG00000152969.12	511	0.000e+00	0.000e+00	0.046	0.000	0.304
ENSG00000152969.12.out	ENSG00000152969.12	455	0.000e+00	0.000e+00	0.954	0.696	1.000
ENSG00000164116.12.in	ENSG00000164116.12	535	0.000e+00	0.000e+00	0.113	0.000	0.611
ENSG00000164116.12.out	ENSG00000164116.12	441	0.000e+00	0.000e+00	0.887	0.389	1.000
ENSG00000177294.6.in	ENSG00000177294.6	277	0.000e+00	0.000e+00	0.363	0.004	0.945
ENSG00000177294.6.out	ENSG00000177294.6	217	0.000e+00	0.000e+00	0.637	0.056	0.997
ENSG00000118762.3.in	ENSG00000118762.3	402	1.275e+01	6.787e+00	0.974	0.845	1.000
ENSG00000118762.3.out	ENSG00000118762.3	281	2.457e-01	1.871e-01	0.026	0.000	0.161
ENSG00000138613.9.in	ENSG00000138613.9	362	0.000e+00	0.000e+00	0.056	0.000	0.556
ENSG00000138613.9.out	ENSG00000138613.9	298	0.000e+00	0.000e+00	0.944	0.508	1.000
ENSG00000125686.7.in	ENSG00000125686.7	345	1.832e-01	1.136e-01	0.015	0.000	0.085
ENSG00000125686.7.out	ENSG00000125686.7	186	6.817e+00	7.840e+00	0.985	0.915	1.000
ENSG00000172456.12.in	ENSG00000172456.12	258	0.000e+00	0.000e+00	0.796	0.069	1.000
ENSG00000172456.12.out	ENSG00000172456.12	137	0.000e+00	0.000e+00	0.204	0.000	0.931
ENSG00000143842.10.in	ENSG00000143842.10	929	0.000e+00	0.000e+00	0.541	0.009	1.000
ENSG00000143842.10.out	ENSG00000143842.10	709	0.000e+00	0.000e+00	0.459	0.000	0.991
ENSG00000124782.15.in	ENSG00000124782.15	3874	6.009e+00	3.318e-01	0.747	0.035	1.000
ENSG00000124782.15.out	ENSG00000124782.15	3709	1.991e+00	1.148e-01	0.253	0.000	0.965
ENSG00000146839.14.in	ENSG00000146839.14	485	0.000e+00	0.000e+00	0.394	0.002	0.999
ENSG00000146839.14.out	ENSG00000146839.14	313	0.000e+00	0.000e+00	0.606	0.001	0.998
ENSG00000070081.11.in	ENSG00000070081.11	343	3.435e-01	2.143e-01	0.092	0.001	0.781
ENSG00000070081.11.out	ENSG00000070081.11	239	2.656e+00	2.378e+00	0.908	0.230	0.999
ENSG00000172987.8.in	ENSG00000172987.8	508	0.000e+00	0.000e+00	0.815	0.196	1.000
ENSG00000172987.8.out	ENSG00000172987.8	334	0.000e+00	0.000e+00	0.185	0.000	0.804
ENSG00000132356.7.in	ENSG00000132356.7	458	0.000e+00	0.000e+00	0.862	0.322	1.000
ENSG00000132356.7.out	ENSG00000132356.7	370	0.000e+00	0.000e+00	0.138	0.000	0.678
ENSG00000237773.1.in	ENSG00000237773.1	490	0.000e+00	0.000e+00	0.428	0.009	0.996
ENSG00000237773.1.out	ENSG00000237773.1	348	0.000e+00	0.000e+00	0.572	0.004	0.991
ENSG00000134744.9.in	ENSG00000134744.9	384	5.771e+00	3.215e+00	0.934	0.739	1.000
ENSG00000134744.9.out	ENSG00000134744.9	206	2.288e-01	2.376e-01	0.066	0.000	0.268
ENSG00000163714.13.in	ENSG00000163714.13	214	6.416e-02	6.414e-02	0.003	0.000	0.034
ENSG00000163714.13.out	ENSG00000163714.13	149	1.394e+01	2.001e+01	0.997	0.969	1.000
ENSG00000055483.15.in	ENSG00000055483.15	524	0.000e+00	0.000e+00	0.081	0.000	0.813
ENSG00000055483.15.out	ENSG00000055483.15	430	0.000e+00	0.000e+00	0.919	0.187	1.000
ENSG00000119778.10.in	ENSG00000119778.10	433	0.000e+00	0.000e+00	0.564	0.053	0.995
ENSG00000119778.10.out	ENSG00000119778.10	245	0.000e+00	0.000e+00	0.436	0.005	0.956
ENSG00000204634.8.in	ENSG00000204634.8	344	0.000e+00	0.000e+00	0.617	0.040	0.998
ENSG00000204634.8.out	ENSG00000204634.8	186	0.000e+00	0.000e+00	0.383	0.002	0.960
ENSG00000100106.15.in	ENSG00000100106.15	4478	1.668e+01	7.966e-01	0.473	0.015	0.994
ENSG00000100106.15.out	ENSG00000100106.15	4363	1.832e+01	8.985e-01	0.527	0.006	0.985
ENSG00000111859.12.in	ENSG00000111859.12	686	0.000e+00	0.000e+00	0.143	0.001	0.746
ENSG00000111859.12.out	ENSG00000111859.12	610	0.000e+00	0.000e+00	0.857	0.263	0.999
ENSG00000145063.10.in	ENSG00000145063.10	638	0.000e+00	0.000e+00	0.055	0.000	0.491
ENSG00000145063.10.out	ENSG00000145063.10	546	0.000e+00	0.000e+00	0.945	0.520	1.000
ENSG00000075711.16.in	ENSG00000075711.16	270	0.000e+00	0.000e+00	0.856	0.303	1.000
ENSG00000075711.16.out	ENSG00000075711.16	216	0.000e+00	0.000e+00	0.144	0.000	0.697
ENSG00000135903.14.in	ENSG00000135903.14	493	0.000e+00	0.000e+00	0.891	0.422	1.000
ENSG00000135903.14.out	ENSG00000135903.14	246	0.000e+00	0.000e+00	0.109	0.000	0.581
ENSG00000153292.11.in	ENSG00000153292.11	375	0.000e+00	0.000e+00	0.665	0.088	0.997
ENSG00000153292.11.out	ENSG00000153292.11	223	0.000e+00	0.000e+00	0.335	0.003	0.915
ENSG00000164099.3.in	ENSG00000164099.3	483	0.000e+00	0.000e+00	0.812	0.202	0.999
ENSG00000164099.3.out	ENSG00000164099.3	360	0.000e+00	0.000e+00	0.188	0.001	0.803
ENSG00000243696.4.in	ENSG00000243696.4	998	0.000e+00	0.000e+00	0.184	0.000	0.807
ENSG00000243696.4.out	ENSG00000243696.4	927	0.000e+00	0.000e+00	0.816	0.193	1.000
ENSG00000005379.11.in	ENSG00000005379.11	1390	0.000e+00	0.000e+00	0.977	0.794	1.000
ENSG00000005379.11.out	ENSG00000005379.11	1328	0.000e+00	0.000e+00	0.023	0.000	0.218
ENSG00000137941.12.in	ENSG00000137941.12	789	0.000e+00	0.000e+00	0.107	0.000	0.588
ENSG00000137941.12.out	ENSG00000137941.12	376	0.000e+00	0.000e+00	0.893	0.412	1.000
ENSG00000187889.8.in	ENSG00000187889.8	201	0.000e+00	0.000e+00	0.979	0.809	1.000
ENSG00000187889.8.out	ENSG00000187889.8	140	0.000e+00	0.000e+00	0.021	0.000	0.191
ENSG00000118513.14.in	ENSG00000118513.14	345	0.000e+00	0.000e+00	0.780	0.087	0.998
ENSG00000118513.14.out	ENSG00000118513.14	234	0.000e+00	0.000e+00	0.220	0.002	0.914
ENSG00000189308.6.in	ENSG00000189308.6	983	7.671e-01	1.669e-01	0.752	0.081	0.999
ENSG00000189308.6.out	ENSG00000189308.6	859	2.329e-01	5.799e-02	0.248	0.001	0.919
ENSG00000034152.14.in	ENSG00000034152.14	297	1.908e+00	1.374e+00	0.947	0.658	1.000
ENSG00000034152.14.out	ENSG00000034152.14	245	9.172e-02	8.009e-02	0.053	0.000	0.359
ENSG00000168827.10.in	ENSG00000168827.10	360	0.000e+00	0.000e+00	0.772	0.086	0.999
ENSG00000168827.10.out	ENSG00000168827.10	199	0.000e+00	0.000e+00	0.228	0.001	0.914
ENSG00000157326.14.in	ENSG00000157326.14	210	3.563e-01	3.630e-01	0.309	0.020	0.807
ENSG00000157326.14.out	ENSG00000157326.14	158	6.437e-01	8.715e-01	0.691	0.195	0.980
ENSG00000141127.10.in	ENSG00000141127.10	325	1.369e-01	9.009e-02	0.050	0.001	0.302
ENSG00000141127.10.out	ENSG00000141127.10	220	1.863e+00	1.812e+00	0.950	0.701	0.999
ENSG00000134333.9.in	ENSG00000134333.9	374	3.317e-01	1.898e-01	0.012	0.001	0.054
ENSG00000134333.9.out	ENSG00000134333.9	224	1.667e+01	1.592e+01	0.988	0.948	0.999
ENSG00000157224.11.in	ENSG00000157224.11	214	0.000e+00	0.000e+00	0.445	0.034	0.955
ENSG00000157224.11.out	ENSG00000157224.11	151	0.000e+00	0.000e+00	0.555	0.045	0.966
ENSG00000144827.4.in	ENSG00000144827.4	444	1.965e+00	9.468e-01	0.977	0.856	1.000
ENSG00000144827.4.out	ENSG00000144827.4	332	3.491e-02	2.250e-02	0.023	0.000	0.146
ENSG00000173226.12.in	ENSG00000173226.12	363	3.771e+01	2.223e+01	0.989	0.955	1.000
ENSG00000173226.12.out	ENSG00000173226.12	253	2.858e-01	2.416e-01	0.011	0.000	0.045
ENSG00000173264.9.in	ENSG00000173264.9	405	8.608e-01	4.547e-01	0.761	0.289	0.986
ENSG00000173264.9.out	ENSG00000173264.9	179	1.392e-01	1.663e-01	0.239	0.014	0.743
ENSG00000136161.8.in	ENSG00000136161.8	351	1.652e+00	1.007e+00	0.371	0.020	0.989
ENSG00000136161.8.out	ENSG00000136161.8	255	2.348e+00	1.970e+00	0.629	0.013	0.980
ENSG00000157168.14.in	ENSG00000157168.14	303	0.000e+00	0.000e+00	0.620	0.027	0.996
ENSG00000157168.14.out	ENSG00000157168.14	252	0.000e+00	0.000e+00	0.380	0.004	0.973
ENSG00000188655.6.in	ENSG00000188655.6	1078	0.000e+00	0.000e+00	0.167	0.001	0.866
ENSG00000188655.6.out	ENSG00000188655.6	1026	0.000e+00	0.000e+00	0.833	0.149	0.999
ENSG00000168288.8.in	ENSG00000168288.8	320	2.772e-01	1.853e-01	0.002	0.000	0.008
ENSG00000168288.8.out	ENSG00000168288.8	218	1.087e+02	1.067e+02	0.998	0.993	1.000
ENSG00000234828.3.in	ENSG00000234828.3	515	0.000e+00	0.000e+00	0.177	0.001	0.963
ENSG00000234828.3.out	ENSG00000234828.3	297	0.000e+00	0.000e+00	0.823	0.037	0.999
ENSG00000071626.12.in	ENSG00000071626.12	286	2.974e+00	2.224e+00	0.988	0.903	1.000
ENSG00000071626.12.out	ENSG00000071626.12	203	2.634e-02	2.776e-02	0.012	0.000	0.105
ENSG00000114956.15.in	ENSG00000114956.15	364	1.168e+01	6.863e+00	0.962	0.803	1.000
ENSG00000114956.15.out	ENSG00000114956.15	248	3.217e-01	2.775e-01	0.038	0.000	0.197
ENSG00000188958.5.in	ENSG00000188958.5	451	0.000e+00	0.000e+00	0.767	0.055	1.000
ENSG00000188958.5.out	ENSG00000188958.5	284	0.000e+00	0.000e+00	0.233	0.000	0.952
ENSG00000136738.10.in	ENSG00000136738.10	265	2.354e-01	1.900e-01	0.182	0.001	0.756
ENSG00000136738.10.out	ENSG00000136738.10	161	7.646e-01	1.016e+00	0.818	0.244	0.999
ENSG00000145293.10.in	ENSG00000145293.10	438	4.734e+01	2.312e+01	0.975	0.874	1.000
ENSG00000145293.10.out	ENSG00000145293.10	235	6.609e-01	6.017e-01	0.025	0.000	0.132
ENSG00000115355.11.in	ENSG00000115355.11	488	3.330e+00	1.460e+00	0.766	0.247	0.997
ENSG00000115355.11.out	ENSG00000115355.11	287	6.701e-01	4.995e-01	0.234	0.003	0.753
ENSG00000197343.6.in	ENSG00000197343.6	354	2.157e+00	1.304e+00	0.395	0.016	0.995
ENSG00000197343.6.out	ENSG00000197343.6	268	2.843e+00	2.269e+00	0.605	0.005	0.984
ENSG00000243008.2.in	ENSG00000243008.2	515	8.495e+00	3.529e+00	0.869	0.528	0.998
ENSG00000243008.2.out	ENSG00000243008.2	182	5.046e-01	5.932e-01	0.131	0.002	0.473
ENSG00000174501.10.in	ENSG00000174501.10	165	0.000e+00	0.000e+00	0.349	0.001	0.976
ENSG00000174501.10.out	ENSG00000174501.10	102	0.000e+00	0.000e+00	0.651	0.028	0.999
ENSG00000170364.8.in	ENSG00000170364.8	670	0.000e+00	0.000e+00	0.515	0.006	0.989
ENSG00000170364.8.out	ENSG00000170364.8	338	0.000e+00	0.000e+00	0.485	0.011	0.996
ENSG00000102595.14.in	ENSG00000102595.14	391	0.000e+00	0.000e+00	0.085	0.000	0.589
ENSG00000102595.14.out	ENSG00000102595.14	270	0.000e+00	0.000e+00	0.915	0.411	1.000
ENSG00000225241.3.in	ENSG00000225241.3	510	0.000e+00	0.000e+00	0.417	0.001	0.982
ENSG00000225241.3.out	ENSG00000225241.3	411	0.000e+00	0.000e+00	0.583	0.020	0.999
ENSG00000169398.15.in	ENSG00000169398.15	235	0.000e+00	0.000e+00	0.950	0.630	1.000
ENSG00000169398.15.out	ENSG00000169398.15	172	0.000e+00	0.000e+00	0.050	0.000	0.370
ENSG00000167325.10.in	ENSG00000167325.10	422	4.270e-01	2.165e-01	0.013	0.000	0.058
ENSG00000167325.10.out	ENSG00000167325.10	278	2.157e+01	1.660e+01	0.987	0.942	1.000
ENSG00000132142.15.in	ENSG00000132142.15	497	7.168e-01	3.085e-01	0.020	0.000	0.094
ENSG00000132142.15.out	ENSG00000132142.15	386	2.728e+01	1.512e+01	0.980	0.909	1.000
ENSG00000102081.9.in	ENSG00000102081.9	285	0.000e+00	0.000e+00	0.372	0.005	0.977
ENSG00000102081.9.out	ENSG00000102081.9	222	0.000e+00	0.000e+00	0.628	0.025	0.995
ENSG00000155093.13.in	ENSG00000155093.13	550	0.000e+00	0.000e+00	0.358	0.001	0.978
ENSG00000155093.13.out	ENSG00000155093.13	463	0.000e+00	0.000e+00	0.642	0.023	0.999
ENSG00000111641.6.in	ENSG00000111641.6	1123	0.000e+00	0.000e+00	0.162	0.000	0.806
ENSG00000111641.6.out	ENSG00000111641.6	1001	0.000e+00	0.000e+00	0.838	0.194	1.000
ENSG00000130818.6.in	ENSG00000130818.6	1794	0.000e+00	0.000e+00	0.280	0.000	0.887
ENSG00000130818.6.out	ENSG00000130818.6	1711	0.000e+00	0.000e+00	0.720	0.115	1.000
ENSG00000127124.9.in	ENSG00000127124.9	409	0.000e+00	0.000e+00	0.833	0.073	1.000
ENSG00000127124.9.out	ENSG00000127124.9	233	0.000e+00	0.000e+00	0.167	0.000	0.928
ENSG00000165533.14.in	ENSG00000165533.14	446	0.000e+00	0.000e+00	0.134	0.000	0.842
ENSG00000165533.14.out	ENSG00000165533.14	287	0.000e+00	0.000e+00	0.866	0.158	1.000
ENSG00000104205.8.in	ENSG00000104205.8	742	0.000e+00	0.000e+00	0.028	0.000	0.265
ENSG00000104205.8.out	ENSG00000104205.8	633	0.000e+00	0.000e+00	0.972	0.752	1.000
ENSG00000078124.7.in	ENSG00000078124.7	217	0.000e+00	0.000e+00	0.932	0.354	1.000
ENSG00000078124.7.out	ENSG00000078124.7	164	0.000e+00	0.000e+00	0.068	0.000	0.646
ENSG00000139173.5.in	ENSG00000139173.5	538	0.000e+00	0.000e+00	0.921	0.353	0.999
ENSG00000139173.5.out	ENSG00000139173.5	405	0.000e+00	0.000e+00	0.079	0.001	0.674
ENSG00000109686.12.in	ENSG00000109686.12	1247	3.071e+00	5.268e-01	0.194	0.001	0.836
ENSG00000109686.12.out	ENSG00000109686.12	1139	1.193e+01	2.240e+00	0.806	0.164	0.999
ENSG00000114487.5.in	ENSG00000114487.5	448	0.000e+00	0.000e+00	0.337	0.003	0.875
ENSG00000114487.5.out	ENSG00000114487.5	385	0.000e+00	0.000e+00	0.663	0.146	0.997
ENSG00000143398.15.in	ENSG00000143398.15	261	0.000e+00	0.000e+00	0.636	0.032	0.996
ENSG00000143398.15.out	ENSG00000143398.15	131	0.000e+00	0.000e+00	0.364	0.004	0.968
ENSG00000146021.10.in	ENSG00000146021.10	429	0.000e+00	0.000e+00	0.846	0.189	0.999
ENSG00000146021.10.out	ENSG00000146021.10	327	0.000e+00	0.000e+00	0.154	0.001	0.811
ENSG00000088808.12.in	ENSG00000088808.12	294	0.000e+00	0.000e+00	0.111	0.000	0.806
ENSG00000088808.12.out	ENSG00000088808.12	179	0.000e+00	0.000e+00	0.889	0.220	1.000
ENSG00000197312.7.in	ENSG00000197312.7	384	1.367e+01	7.613e+00	0.965	0.833	1.000
ENSG00000197312.7.out	ENSG00000197312.7	256	3.348e-01	2.798e-01	0.035	0.000	0.171
ENSG00000136114.11.in	ENSG00000136114.11	2742	0.000e+00	0.000e+00	0.495	0.038	0.991
ENSG00000136114.11.out	ENSG00000136114.11	2583	0.000e+00	0.000e+00	0.505	0.009	0.965
ENSG00000198959.7.in	ENSG00000198959.7	542	0.000e+00	0.000e+00	0.767	0.076	0.999
ENSG00000198959.7.out	ENSG00000198959.7	299	0.000e+00	0.000e+00	0.233	0.001	0.932
ENSG00000121413.8.in	ENSG00000121413.8	812	7.256e-01	1.912e-01	0.132	0.001	0.829
ENSG00000121413.8.out	ENSG00000121413.8	693	4.274e+00	1.319e+00	0.868	0.178	0.999
ENSG00000187902.7.in	ENSG00000187902.7	355	0.000e+00	0.000e+00	0.839	0.184	1.000
ENSG00000187902.7.out	ENSG00000187902.7	305	0.000e+00	0.000e+00	0.161	0.000	0.820
ENSG00000151490.9.in	ENSG00000151490.9	189	0.000e+00	0.000e+00	0.710	0.050	1.000
ENSG00000151490.9.out	ENSG00000151490.9	105	0.000e+00	0.000e+00	0.290	0.000	0.950
ENSG00000204149.5.in	ENSG00000204149.5	759	0.000e+00	0.000e+00	0.299	0.003	0.986
ENSG00000204149.5.out	ENSG00000204149.5	690	0.000e+00	0.000e+00	0.701	0.014	0.997
ENSG00000186187.7.in	ENSG00000186187.7	355	1.078e-01	6.496e-02	0.076	0.000	0.535
ENSG00000186187.7.out	ENSG00000186187.7	202	8.922e-01	9.449e-01	0.924	0.465	1.000
ENSG00000165914.10.in	ENSG00000165914.10	267	0.000e+00	0.000e+00	0.180	0.000	0.988
ENSG00000165914.10.out	ENSG00000165914.10	201	0.000e+00	0.000e+00	0.820	0.012	1.000
ENSG00000147854.12.in	ENSG00000147854.12	311	0.000e+00	0.000e+00	0.312	0.001	0.988
ENSG00000147854.12.out	ENSG00000147854.12	212	0.000e+00	0.000e+00	0.688	0.013	0.999
ENSG00000183048.7.in	ENSG00000183048.7	621	0.000e+00	0.000e+00	0.407	0.003	0.998
ENSG00000183048.7.out	ENSG00000183048.7	376	0.000e+00	0.000e+00	0.593	0.002	0.997
ENSG00000219545.5.in	ENSG00000219545.5	417	1.897e+00	9.730e-01	0.525	0.053	0.985
ENSG00000219545.5.out	ENSG00000219545.5	215	1.103e+00	1.098e+00	0.475	0.019	0.947
ENSG00000166157.12.in	ENSG00000166157.12	165	0.000e+00	0.000e+00	0.598	0.021	0.998
ENSG00000166157.12.out	ENSG00000166157.12	105	0.000e+00	0.000e+00	0.402	0.002	0.979
ENSG00000158062.16.in	ENSG00000158062.16	248	0.000e+00	0.000e+00	0.795	0.087	1.000
ENSG00000158062.16.out	ENSG00000158062.16	142	0.000e+00	0.000e+00	0.205	0.000	0.913
ENSG00000123600.14.in	ENSG00000123600.14	371	2.581e+01	1.488e+01	0.988	0.923	1.000
ENSG00000123600.14.out	ENSG00000123600.14	216	1.928e-01	1.909e-01	0.012	0.000	0.078
ENSG00000187391.13.in	ENSG00000187391.13	358	0.000e+00	0.000e+00	0.648	0.020	0.999
ENSG00000187391.13.out	ENSG00000187391.13	134	0.000e+00	0.000e+00	0.352	0.001	0.981
ENSG00000138443.11.in	ENSG00000138443.11	370	5.763e+01	3.332e+01	0.962	0.885	0.996
ENSG00000138443.11.out	ENSG00000138443.11	223	1.369e+00	1.314e+00	0.038	0.004	0.115
ENSG00000101464.6.in	ENSG00000101464.6	711	8.238e-02	2.479e-02	0.070	0.000	0.412
ENSG00000101464.6.out	ENSG00000101464.6	581	9.176e-01	3.379e-01	0.930	0.606	1.000
ENSG00000163913.7.in	ENSG00000163913.7	258	0.000e+00	0.000e+00	0.115	0.000	0.879
ENSG00000163913.7.out	ENSG00000163913.7	164	0.000e+00	0.000e+00	0.885	0.121	1.000
ENSG00000138759.13.in	ENSG00000138759.13	286	8.949e-01	6.694e-01	0.838	0.333	0.997
ENSG00000138759.13.out	ENSG00000138759.13	148	1.051e-01	1.518e-01	0.162	0.003	0.667
ENSG00000186439.8.in	ENSG00000186439.8	321	0.000e+00	0.000e+00	0.618	0.032	0.985
ENSG00000186439.8.out	ENSG00000186439.8	261	0.000e+00	0.000e+00	0.382	0.015	0.969
ENSG00000100151.11.in	ENSG00000100151.11	339	8.865e+00	5.594e+00	0.978	0.873	1.000
ENSG00000100151.11.out	ENSG00000100151.11	227	1.345e-01	1.268e-01	0.022	0.000	0.135
ENSG00000010404.13.in	ENSG00000010404.13	370	2.276e-01	1.316e-01	0.013	0.000	0.053
ENSG00000010404.13.out	ENSG00000010404.13	267	1.277e+01	1.023e+01	0.987	0.949	1.000
ENSG00000203780.6.in	ENSG00000203780.6	379	0.000e+00	0.000e+00	0.225	0.002	0.918
ENSG00000203780.6.out	ENSG00000203780.6	310	0.000e+00	0.000e+00	0.775	0.082	0.998
ENSG00000151148.9.in	ENSG00000151148.9	651	7.284e-01	2.393e-01	0.701	0.179	0.980
