tran_id	gene_id	transLen	counts	FPKM	Psi	Psi_low	Psi_high
ENSG00000177294.6.in	ENSG00000177294.6	277	0.000e+00	0.000e+00	0.400	0.008	0.969
ENSG00000177294.6.out	ENSG00000177294.6	217	0.000e+00	0.000e+00	0.600	0.032	0.992
ENSG00000118762.3.in	ENSG00000118762.3	402	0.000e+00	0.000e+00	0.830	0.112	1.000
ENSG00000118762.3.out	ENSG00000118762.3	281	0.000e+00	0.000e+00	0.170	0.000	0.896
ENSG00000138613.9.in	ENSG00000138613.9	362	0.000e+00	0.000e+00	0.088	0.000	0.665
ENSG00000138613.9.out	ENSG00000138613.9	298	0.000e+00	0.000e+00	0.912	0.361	1.000
ENSG00000125686.7.in	ENSG00000125686.7	345	0.000e+00	0.000e+00	0.139	0.000	0.990
ENSG00000125686.7.out	ENSG00000125686.7	186	0.000e+00	0.000e+00	0.861	0.010	1.000
ENSG00000172456.12.in	ENSG00000172456.12	258	0.000e+00	0.000e+00	0.856	0.162	1.000
ENSG00000172456.12.out	ENSG00000172456.12	137	0.000e+00	0.000e+00	0.144	0.000	0.848
ENSG00000143842.10.in	ENSG00000143842.10	929	0.000e+00	0.000e+00	0.748	0.062	1.000
ENSG00000143842.10.out	ENSG00000143842.10	709	0.000e+00	0.000e+00	0.252	0.000	0.939
ENSG00000124782.15.in	ENSG00000124782.15	3874	0.000e+00	0.000e+00	0.879	0.254	1.000
ENSG00000124782.15.out	ENSG00000124782.15	3709	0.000e+00	0.000e+00	0.121	0.000	0.758
ENSG00000146839.14.in	ENSG00000146839.14	485	0.000e+00	0.000e+00	0.759	0.041	1.000
ENSG00000146839.14.out	ENSG00000146839.14	313	0.000e+00	0.000e+00	0.241	0.000	0.959
ENSG00000070081.11.in	ENSG00000070081.11	343	0.000e+00	0.000e+00	0.144	0.000	0.853
ENSG00000070081.11.out	ENSG00000070081.11	239	0.000e+00	0.000e+00	0.856	0.157	1.000
ENSG00000172987.8.in	ENSG00000172987.8	508	0.000e+00	0.000e+00	0.738	0.054	0.999
ENSG00000172987.8.out	ENSG00000172987.8	334	0.000e+00	0.000e+00	0.262	0.001	0.946
ENSG00000132356.7.in	ENSG00000132356.7	458	2.628e+02	5.109e+01	0.990	0.945	1.000
ENSG00000132356.7.out	ENSG00000132356.7	370	2.165e+00	5.209e-01	0.010	0.000	0.055
ENSG00000237773.1.in	ENSG00000237773.1	490	0.000e+00	0.000e+00	0.409	0.002	0.983
ENSG00000237773.1.out	ENSG00000237773.1	348	0.000e+00	0.000e+00	0.591	0.019	0.998
ENSG00000134744.9.in	ENSG00000134744.9	384	0.000e+00	0.000e+00	0.881	0.248	1.000
ENSG00000134744.9.out	ENSG00000134744.9	206	0.000e+00	0.000e+00	0.119	0.000	0.752
ENSG00000163714.13.in	ENSG00000163714.13	214	1.246e-01	5.184e-02	0.006	0.000	0.047
ENSG00000163714.13.out	ENSG00000163714.13	149	1.488e+01	8.889e+00	0.994	0.954	1.000
ENSG00000055483.15.in	ENSG00000055483.15	524	0.000e+00	0.000e+00	0.235	0.001	0.972
ENSG00000055483.15.out	ENSG00000055483.15	430	0.000e+00	0.000e+00	0.765	0.032	0.999
ENSG00000119778.10.in	ENSG00000119778.10	433	0.000e+00	0.000e+00	0.568	0.019	0.998
ENSG00000119778.10.out	ENSG00000119778.10	245	0.000e+00	0.000e+00	0.432	0.002	0.981
ENSG00000204634.8.in	ENSG00000204634.8	344	0.000e+00	0.000e+00	0.481	0.010	0.994
ENSG00000204634.8.out	ENSG00000204634.8	186	0.000e+00	0.000e+00	0.519	0.006	0.990
ENSG00000100106.15.in	ENSG00000100106.15	4478	0.000e+00	0.000e+00	0.493	0.008	0.991
ENSG00000100106.15.out	ENSG00000100106.15	4363	0.000e+00	0.000e+00	0.507	0.009	0.992
ENSG00000111859.12.in	ENSG00000111859.12	686	1.074e+00	1.394e-01	0.071	0.000	0.472
ENSG00000111859.12.out	ENSG00000111859.12	610	1.293e+01	1.887e+00	0.929	0.534	1.000
ENSG00000145063.10.in	ENSG00000145063.10	638	0.000e+00	0.000e+00	0.159	0.000	0.872
ENSG00000145063.10.out	ENSG00000145063.10	546	0.000e+00	0.000e+00	0.841	0.130	1.000
ENSG00000075711.16.in	ENSG00000075711.16	270	0.000e+00	0.000e+00	0.908	0.305	1.000
ENSG00000075711.16.out	ENSG00000075711.16	216	0.000e+00	0.000e+00	0.092	0.000	0.699
ENSG00000135903.14.in	ENSG00000135903.14	493	0.000e+00	0.000e+00	0.586	0.016	0.995
ENSG00000135903.14.out	ENSG00000135903.14	246	0.000e+00	0.000e+00	0.414	0.005	0.984
ENSG00000153292.11.in	ENSG00000153292.11	375	0.000e+00	0.000e+00	0.785	0.069	0.999
ENSG00000153292.11.out	ENSG00000153292.11	223	0.000e+00	0.000e+00	0.215	0.001	0.932
ENSG00000164099.3.in	ENSG00000164099.3	483	0.000e+00	0.000e+00	0.839	0.116	0.999
ENSG00000164099.3.out	ENSG00000164099.3	360	0.000e+00	0.000e+00	0.161	0.001	0.888
ENSG00000243696.4.in	ENSG00000243696.4	998	0.000e+00	0.000e+00	0.131	0.000	0.805
ENSG00000243696.4.out	ENSG00000243696.4	927	0.000e+00	0.000e+00	0.869	0.209	1.000
ENSG00000005379.11.in	ENSG00000005379.11	1390	0.000e+00	0.000e+00	0.931	0.111	1.000
ENSG00000005379.11.out	ENSG00000005379.11	1328	0.000e+00	0.000e+00	0.069	0.000	0.898
ENSG00000137941.12.in	ENSG00000137941.12	789	0.000e+00	0.000e+00	0.138	0.000	0.847
ENSG00000137941.12.out	ENSG00000137941.12	376	0.000e+00	0.000e+00	0.862	0.153	1.000
ENSG00000187889.8.in	ENSG00000187889.8	201	0.000e+00	0.000e+00	0.896	0.068	1.000
ENSG00000187889.8.out	ENSG00000187889.8	140	0.000e+00	0.000e+00	0.104	0.000	0.932
ENSG00000118513.14.in	ENSG00000118513.14	345	0.000e+00	0.000e+00	0.679	0.003	0.999
ENSG00000118513.14.out	ENSG00000118513.14	234	0.000e+00	0.000e+00	0.321	0.001	0.997
ENSG00000189308.6.in	ENSG00000189308.6	983	0.000e+00	0.000e+00	0.594	0.002	0.998
ENSG00000189308.6.out	ENSG00000189308.6	859	0.000e+00	0.000e+00	0.406	0.002	0.998
ENSG00000034152.14.in	ENSG00000034152.14	297	1.164e+01	3.488e+00	0.964	0.703	1.000
ENSG00000034152.14.out	ENSG00000034152.14	245	3.643e-01	1.324e-01	0.036	0.000	0.297
ENSG00000168827.10.in	ENSG00000168827.10	360	2.747e+00	6.793e-01	0.881	0.156	1.000
ENSG00000168827.10.out	ENSG00000168827.10	199	2.535e-01	1.134e-01	0.119	0.000	0.844
ENSG00000157326.14.in	ENSG00000157326.14	210	5.280e-01	2.238e-01	0.106	0.001	0.407
ENSG00000157326.14.out	ENSG00000157326.14	158	3.472e+00	1.957e+00	0.894	0.597	0.999
ENSG00000141127.10.in	ENSG00000141127.10	325	5.818e-01	1.594e-01	0.024	0.000	0.098
ENSG00000141127.10.out	ENSG00000141127.10	220	1.642e+01	6.644e+00	0.976	0.903	1.000
ENSG00000134333.9.in	ENSG00000134333.9	374	1.902e+01	4.528e+00	0.457	0.237	0.723
ENSG00000134333.9.out	ENSG00000134333.9	224	1.398e+01	5.557e+00	0.543	0.277	0.771
ENSG00000157224.11.in	ENSG00000157224.11	214	0.000e+00	0.000e+00	0.406	0.002	0.986
ENSG00000157224.11.out	ENSG00000157224.11	151	0.000e+00	0.000e+00	0.594	0.014	0.999
ENSG00000144827.4.in	ENSG00000144827.4	444	0.000e+00	0.000e+00	0.975	0.846	1.000
ENSG00000144827.4.out	ENSG00000144827.4	332	0.000e+00	0.000e+00	0.025	0.000	0.188
ENSG00000173226.12.in	ENSG00000173226.12	363	3.868e+00	9.487e-01	0.518	0.008	1.000
ENSG00000173226.12.out	ENSG00000173226.12	253	3.132e+00	1.102e+00	0.482	0.000	0.992
ENSG00000173264.9.in	ENSG00000173264.9	405	0.000e+00	0.000e+00	0.786	0.047	0.999
ENSG00000173264.9.out	ENSG00000173264.9	179	0.000e+00	0.000e+00	0.214	0.001	0.953
ENSG00000136161.8.in	ENSG00000136161.8	351	0.000e+00	0.000e+00	0.746	0.030	0.999
ENSG00000136161.8.out	ENSG00000136161.8	255	0.000e+00	0.000e+00	0.254	0.001	0.976
ENSG00000157168.14.in	ENSG00000157168.14	303	0.000e+00	0.000e+00	0.468	0.005	0.995
ENSG00000157168.14.out	ENSG00000157168.14	252	0.000e+00	0.000e+00	0.532	0.006	0.995
ENSG00000188655.6.in	ENSG00000188655.6	1078	0.000e+00	0.000e+00	0.152	0.000	0.874
ENSG00000188655.6.out	ENSG00000188655.6	1026	0.000e+00	0.000e+00	0.848	0.130	1.000
ENSG00000168288.8.in	ENSG00000168288.8	320	4.799e+00	1.335e+00	0.006	0.002	0.013
ENSG00000168288.8.out	ENSG00000168288.8	218	5.762e+02	2.353e+02	0.994	0.987	0.998
ENSG00000234828.3.in	ENSG00000234828.3	515	0.000e+00	0.000e+00	0.068	0.000	0.626
ENSG00000234828.3.out	ENSG00000234828.3	297	0.000e+00	0.000e+00	0.932	0.374	1.000
ENSG00000071626.12.in	ENSG00000071626.12	286	0.000e+00	0.000e+00	0.900	0.098	1.000
ENSG00000071626.12.out	ENSG00000071626.12	203	0.000e+00	0.000e+00	0.100	0.000	0.902
ENSG00000114956.15.in	ENSG00000114956.15	364	4.430e+01	1.083e+01	0.977	0.907	1.000
ENSG00000114956.15.out	ENSG00000114956.15	248	7.035e-01	2.526e-01	0.023	0.000	0.101
ENSG00000188958.5.in	ENSG00000188958.5	451	0.000e+00	0.000e+00	0.530	0.020	0.987
ENSG00000188958.5.out	ENSG00000188958.5	284	0.000e+00	0.000e+00	0.470	0.014	0.980
ENSG00000136738.10.in	ENSG00000136738.10	265	2.145e-01	7.206e-02	0.075	0.000	0.421
ENSG00000136738.10.out	ENSG00000136738.10	161	1.786e+00	9.874e-01	0.925	0.588	1.000
ENSG00000145293.10.in	ENSG00000145293.10	438	6.825e+01	1.387e+01	0.980	0.910	0.999
ENSG00000145293.10.out	ENSG00000145293.10	235	7.480e-01	2.834e-01	0.020	0.001	0.090
ENSG00000115355.11.in	ENSG00000115355.11	488	1.007e+00	1.838e-01	0.265	0.004	0.916
ENSG00000115355.11.out	ENSG00000115355.11	287	1.993e+00	6.181e-01	0.735	0.088	0.997
ENSG00000197343.6.in	ENSG00000197343.6	354	0.000e+00	0.000e+00	0.774	0.101	0.999
ENSG00000197343.6.out	ENSG00000197343.6	268	0.000e+00	0.000e+00	0.226	0.001	0.902
ENSG00000243008.2.in	ENSG00000243008.2	515	0.000e+00	0.000e+00	0.420	0.002	0.979
ENSG00000243008.2.out	ENSG00000243008.2	182	0.000e+00	0.000e+00	0.580	0.021	0.998
ENSG00000174501.10.in	ENSG00000174501.10	165	0.000e+00	0.000e+00	0.503	0.002	0.986
ENSG00000174501.10.out	ENSG00000174501.10	102	0.000e+00	0.000e+00	0.497	0.014	0.998
ENSG00000170364.8.in	ENSG00000170364.8	670	0.000e+00	0.000e+00	0.723	0.020	0.999
ENSG00000170364.8.out	ENSG00000170364.8	338	0.000e+00	0.000e+00	0.277	0.001	0.980
ENSG00000102595.14.in	ENSG00000102595.14	391	5.744e-01	1.308e-01	0.009	0.000	0.058
ENSG00000102595.14.out	ENSG00000102595.14	270	4.243e+01	1.399e+01	0.991	0.944	1.000
ENSG00000225241.3.in	ENSG00000225241.3	510	0.000e+00	0.000e+00	0.429	0.002	0.984
ENSG00000225241.3.out	ENSG00000225241.3	411	0.000e+00	0.000e+00	0.571	0.018	0.998
ENSG00000169398.15.in	ENSG00000169398.15	235	0.000e+00	0.000e+00	0.891	0.208	1.000
ENSG00000169398.15.out	ENSG00000169398.15	172	0.000e+00	0.000e+00	0.109	0.000	0.792
ENSG00000167325.10.in	ENSG00000167325.10	422	1.022e-01	2.156e-02	0.024	0.000	0.166
ENSG00000167325.10.out	ENSG00000167325.10	278	2.898e+00	9.281e-01	0.976	0.834	1.000
ENSG00000132142.15.in	ENSG00000132142.15	497	6.571e+00	1.177e+00	0.079	0.023	0.145
ENSG00000132142.15.out	ENSG00000132142.15	386	5.943e+01	1.371e+01	0.921	0.855	0.977
ENSG00000102081.9.in	ENSG00000102081.9	285	0.000e+00	0.000e+00	0.419	0.006	0.970
ENSG00000102081.9.out	ENSG00000102081.9	222	0.000e+00	0.000e+00	0.581	0.035	0.994
ENSG00000155093.13.in	ENSG00000155093.13	550	0.000e+00	0.000e+00	0.513	0.007	0.963
ENSG00000155093.13.out	ENSG00000155093.13	463	0.000e+00	0.000e+00	0.487	0.040	0.993
ENSG00000111641.6.in	ENSG00000111641.6	1123	4.869e-01	3.860e-02	0.011	0.000	0.052
ENSG00000111641.6.out	ENSG00000111641.6	1001	3.951e+01	3.515e+00	0.989	0.949	1.000
ENSG00000130818.6.in	ENSG00000130818.6	1794	3.495e+02	1.734e+01	0.937	0.818	0.996
ENSG00000130818.6.out	ENSG00000130818.6	1711	2.251e+01	1.171e+00	0.063	0.004	0.182
ENSG00000127124.9.in	ENSG00000127124.9	409	0.000e+00	0.000e+00	0.853	0.136	0.999
ENSG00000127124.9.out	ENSG00000127124.9	233	0.000e+00	0.000e+00	0.147	0.001	0.864
ENSG00000165533.14.in	ENSG00000165533.14	446	0.000e+00	0.000e+00	0.076	0.000	0.568
ENSG00000165533.14.out	ENSG00000165533.14	287	0.000e+00	0.000e+00	0.924	0.450	1.000
ENSG00000104205.8.in	ENSG00000104205.8	742	0.000e+00	0.000e+00	0.043	0.000	0.366
ENSG00000104205.8.out	ENSG00000104205.8	633	0.000e+00	0.000e+00	0.957	0.637	1.000
ENSG00000078124.7.in	ENSG00000078124.7	217	7.058e+01	2.896e+01	0.992	0.964	1.000
ENSG00000078124.7.out	ENSG00000078124.7	164	4.217e-01	2.290e-01	0.008	0.000	0.037
ENSG00000139173.5.in	ENSG00000139173.5	538	0.000e+00	0.000e+00	0.875	0.291	1.000
ENSG00000139173.5.out	ENSG00000139173.5	405	0.000e+00	0.000e+00	0.125	0.000	0.709
ENSG00000109686.12.in	ENSG00000109686.12	1247	7.183e-01	5.129e-02	0.350	0.001	0.994
ENSG00000109686.12.out	ENSG00000109686.12	1139	1.282e+00	1.002e-01	0.650	0.007	0.999
ENSG00000114487.5.in	ENSG00000114487.5	448	0.000e+00	0.000e+00	0.361	0.001	0.983
ENSG00000114487.5.out	ENSG00000114487.5	385	0.000e+00	0.000e+00	0.639	0.020	0.999
ENSG00000143398.15.in	ENSG00000143398.15	261	1.514e+00	5.166e-01	0.664	0.104	0.999
ENSG00000143398.15.out	ENSG00000143398.15	131	4.857e-01	3.301e-01	0.336	0.001	0.896
ENSG00000146021.10.in	ENSG00000146021.10	429	0.000e+00	0.000e+00	0.793	0.088	1.000
ENSG00000146021.10.out	ENSG00000146021.10	327	0.000e+00	0.000e+00	0.207	0.000	0.914
ENSG00000088808.12.in	ENSG00000088808.12	294	0.000e+00	0.000e+00	0.152	0.000	0.837
ENSG00000088808.12.out	ENSG00000088808.12	179	0.000e+00	0.000e+00	0.848	0.163	1.000
ENSG00000197312.7.in	ENSG00000197312.7	384	0.000e+00	0.000e+00	0.799	0.131	1.000
ENSG00000197312.7.out	ENSG00000197312.7	256	0.000e+00	0.000e+00	0.201	0.000	0.869
ENSG00000136114.11.in	ENSG00000136114.11	2742	0.000e+00	0.000e+00	0.279	0.002	0.960
ENSG00000136114.11.out	ENSG00000136114.11	2583	0.000e+00	0.000e+00	0.721	0.040	0.998
ENSG00000198959.7.in	ENSG00000198959.7	542	0.000e+00	0.000e+00	0.645	0.026	0.997
ENSG00000198959.7.out	ENSG00000198959.7	299	0.000e+00	0.000e+00	0.355	0.003	0.974
ENSG00000121413.8.in	ENSG00000121413.8	812	0.000e+00	0.000e+00	0.350	0.002	0.990
ENSG00000121413.8.out	ENSG00000121413.8	693	0.000e+00	0.000e+00	0.650	0.010	0.998
ENSG00000187902.7.in	ENSG00000187902.7	355	0.000e+00	0.000e+00	0.703	0.082	0.999
ENSG00000187902.7.out	ENSG00000187902.7	305	0.000e+00	0.000e+00	0.297	0.001	0.918
ENSG00000151490.9.in	ENSG00000151490.9	189	0.000e+00	0.000e+00	0.556	0.006	0.997
ENSG00000151490.9.out	ENSG00000151490.9	105	0.000e+00	0.000e+00	0.444	0.003	0.994
ENSG00000204149.5.in	ENSG00000204149.5	759	0.000e+00	0.000e+00	0.359	0.003	0.989
ENSG00000204149.5.out	ENSG00000204149.5	690	0.000e+00	0.000e+00	0.641	0.015	0.997
ENSG00000186187.7.in	ENSG00000186187.7	355	0.000e+00	0.000e+00	0.115	0.000	0.766
ENSG00000186187.7.out	ENSG00000186187.7	202	0.000e+00	0.000e+00	0.885	0.234	1.000
ENSG00000165914.10.in	ENSG00000165914.10	267	0.000e+00	0.000e+00	0.097	0.000	0.642
ENSG00000165914.10.out	ENSG00000165914.10	201	0.000e+00	0.000e+00	0.903	0.367	1.000
ENSG00000147854.12.in	ENSG00000147854.12	311	0.000e+00	0.000e+00	0.161	0.001	0.887
ENSG00000147854.12.out	ENSG00000147854.12	212	0.000e+00	0.000e+00	0.839	0.113	0.999
ENSG00000183048.7.in	ENSG00000183048.7	621	0.000e+00	0.000e+00	0.230	0.002	0.893
ENSG00000183048.7.out	ENSG00000183048.7	376	0.000e+00	0.000e+00	0.770	0.118	0.998
ENSG00000219545.5.in	ENSG00000219545.5	417	1.139e+00	2.433e-01	0.192	0.009	0.598
ENSG00000219545.5.out	ENSG00000219545.5	215	2.861e+00	1.185e+00	0.808	0.440	0.991
ENSG00000166157.12.in	ENSG00000166157.12	165	0.000e+00	0.000e+00	0.651	0.036	0.998
ENSG00000166157.12.out	ENSG00000166157.12	105	0.000e+00	0.000e+00	0.349	0.003	0.964
ENSG00000158062.16.in	ENSG00000158062.16	248	0.000e+00	0.000e+00	0.772	0.071	0.999
ENSG00000158062.16.out	ENSG00000158062.16	142	0.000e+00	0.000e+00	0.228	0.001	0.929
ENSG00000123600.14.in	ENSG00000123600.14	371	2.528e+01	6.067e+00	0.898	0.726	0.986
ENSG00000123600.14.out	ENSG00000123600.14	216	1.718e+00	7.081e-01	0.102	0.014	0.274
ENSG00000187391.13.in	ENSG00000187391.13	358	0.000e+00	0.000e+00	0.493	0.011	0.998
ENSG00000187391.13.out	ENSG00000187391.13	134	0.000e+00	0.000e+00	0.507	0.002	0.989
ENSG00000138443.11.in	ENSG00000138443.11	370	3.755e+01	9.035e+00	0.981	0.922	1.000
ENSG00000138443.11.out	ENSG00000138443.11	223	4.533e-01	1.810e-01	0.019	0.000	0.078
ENSG00000101464.6.in	ENSG00000101464.6	711	4.989e-01	6.247e-02	0.006	0.000	0.031
ENSG00000101464.6.out	ENSG00000101464.6	581	6.550e+01	1.004e+01	0.994	0.970	1.000
ENSG00000163913.7.in	ENSG00000163913.7	258	0.000e+00	0.000e+00	0.091	0.000	0.738
ENSG00000163913.7.out	ENSG00000163913.7	164	0.000e+00	0.000e+00	0.909	0.262	1.000
ENSG00000138759.13.in	ENSG00000138759.13	286	0.000e+00	0.000e+00	0.782	0.088	0.999
ENSG00000138759.13.out	ENSG00000138759.13	148	0.000e+00	0.000e+00	0.218	0.001	0.926
ENSG00000186439.8.in	ENSG00000186439.8	321	1.290e+00	3.579e-01	0.293	0.010	0.901
ENSG00000186439.8.out	ENSG00000186439.8	261	2.710e+00	9.243e-01	0.707	0.126	0.991
ENSG00000100151.11.in	ENSG00000100151.11	339	0.000e+00	0.000e+00	0.891	0.316	1.000
ENSG00000100151.11.out	ENSG00000100151.11	227	0.000e+00	0.000e+00	0.109	0.000	0.690
ENSG00000010404.13.in	ENSG00000010404.13	370	4.286e-02	1.031e-02	0.033	0.000	0.281
ENSG00000010404.13.out	ENSG00000010404.13	267	9.571e-01	3.192e-01	0.967	0.720	1.000
ENSG00000203780.6.in	ENSG00000203780.6	379	0.000e+00	0.000e+00	0.172	0.000	0.898
ENSG00000203780.6.out	ENSG00000203780.6	310	0.000e+00	0.000e+00	0.828	0.102	1.000
ENSG00000151148.9.in	ENSG00000151148.9	651	0.000e+00	0.000e+00	0.487	0.003	0.997
